,computationTime,networkTime,plt,protocol,timestamp
0,455.0,324.0,786.0,http2,1527414845.0
0,473.0,366.0,845.0,http2,1527414905.0
0,315.0,366.0,683.0,http2,1527414964.0
0,293.0,333.0,628.0,http2,1527415025.0
0,384.0,518.0,906.0,http2,1527415085.0
0,401.0,363.0,768.0,http2,1527415145.0
0,300.0,369.0,671.0,http2,1527415204.0
0,490.0,340.0,833.0,http2,1527415265.0
0,370.0,375.0,747.0,http2,1527415325.0
0,377.0,368.0,747.0,http2,1527415385.0
0,476.0,350.0,830.0,http2,1527415445.0
0,325.0,323.0,655.0,http2,1527415504.0
0,348.0,373.0,723.0,http2,1527415565.0
0,327.0,362.0,695.0,http2,1527415624.0
0,339.0,599.0,945.0,http2,1527415685.0
0,377.0,362.0,745.0,http2,1527415745.0
0,425.0,368.0,795.0,http2,1527415805.0
0,598.0,618.0,1220.0,http2,1527415865.0
0,428.0,309.0,740.0,http2,1527415925.0
0,383.0,380.0,766.0,http2,1527415985.0
0,464.0,352.0,819.0,http2,1527416045.0
0,313.0,352.0,668.0,http2,1527416104.0
