,loadingTime,protocol,timestamp
0,216.32742881774902,http1,1532418362.5843031
0,246.4151382446289,http1,1532418422.9441419
0,243.96443367004395,http1,1532418482.2951605
0,231.10604286193848,http1,1532418542.6360505
0,239.24875259399414,http1,1532418602.9981852
0,250.33259391784668,http1,1532418662.3600645
0,263.90933990478516,http1,1532418722.7376974
0,239.39275741577148,http1,1532418783.093397
0,235.3360652923584,http1,1532418842.451406
0,238.69013786315918,http1,1532418902.8107553
0,218.0807590484619,http1,1532418963.144251
0,225.0232696533203,http1,1532419022.4871755
0,230.0269603729248,http1,1532419082.8380456
0,234.29465293884277,http1,1532419143.1847339
0,226.2132167816162,http1,1532419202.5255754
0,237.29300498962402,http1,1532419262.874062
0,223.43158721923828,http1,1532419322.2107584
0,247.58362770080566,http1,1532419382.5710943
0,240.47493934631348,http1,1532419442.921951
0,237.43486404418945,http1,1532419502.2741888
0,248.17419052124023,http1,1532419562.639643
0,228.25169563293457,http1,1532419622.9896264
0,234.33685302734375,http1,1532419682.3465755
0,232.96403884887695,http1,1532419742.7003903
0,226.11594200134277,http1,1532419803.0457928
0,231.22382164001465,http1,1532419862.386805
0,224.34639930725098,http1,1532419922.7370353
0,236.21845245361328,http1,1532419983.0880702
0,244.6115016937256,http1,1532420042.451745
0,238.34800720214844,http1,1532420102.7992864
