,computationTime,networkTime,plt,protocol,timestamp
0,429.0,298.0,733.0,http1,1526924105.0
0,565.0,288.0,857.0,http1,1526924165.0
0,474.0,265.0,744.0,http1,1526924225.0
0,370.0,300.0,675.0,http1,1526924285.0
0,393.0,308.0,705.0,http1,1526924345.0
0,390.0,281.0,676.0,http1,1526924405.0
0,376.0,274.0,654.0,http1,1526924464.0
0,488.0,328.0,820.0,http1,1526924525.0
0,331.0,317.0,653.0,http1,1526924584.0
0,404.0,271.0,680.0,http1,1526924645.0
0,307.0,287.0,598.0,http1,1526924704.0
0,410.0,307.0,721.0,http1,1526924765.0
0,357.0,314.0,675.0,http1,1526924825.0
0,370.0,272.0,647.0,http1,1526924884.0
0,416.0,281.0,702.0,http1,1526924945.0
0,293.0,274.0,571.0,http1,1526925004.0
0,387.0,310.0,702.0,http1,1526925065.0
0,301.0,308.0,613.0,http1,1526925125.0
0,322.0,259.0,584.0,http1,1526925184.0
0,429.0,300.0,734.0,http1,1526925245.0
0,345.0,301.0,650.0,http1,1526925304.0
0,417.0,287.0,708.0,http1,1526925365.0
0,330.0,264.0,599.0,http1,1526925425.0
0,332.0,296.0,632.0,http1,1526925484.0
0,404.0,323.0,732.0,http1,1526925545.0
0,327.0,284.0,619.0,http1,1526925604.0
0,397.0,284.0,684.0,http1,1526925665.0
0,505.0,325.0,836.0,http1,1526925725.0
0,547.0,279.0,830.0,http1,1526925785.0
0,399.0,282.0,684.0,http1,1526925844.0
0,415.0,310.0,730.0,http1,1526925905.0
0,326.0,308.0,638.0,http1,1526925964.0
0,331.0,274.0,610.0,http1,1526926025.0
0,433.0,300.0,737.0,http1,1526926085.0
0,412.0,299.0,716.0,http1,1526926145.0
0,389.0,277.0,673.0,http1,1526926205.0
0,336.0,262.0,603.0,http1,1526926264.0
0,417.0,322.0,745.0,http1,1526926325.0
0,298.0,311.0,616.0,http1,1526926384.0
0,367.0,268.0,640.0,http1,1526926445.0
0,370.0,292.0,666.0,http1,1526926505.0
0,385.0,301.0,691.0,http1,1526926564.0
0,390.0,273.0,667.0,http1,1526926625.0
0,291.0,267.0,564.0,http1,1526926684.0
0,350.0,300.0,653.0,http1,1526926745.0
0,364.0,307.0,676.0,http1,1526926805.0
0,318.0,273.0,595.0,http1,1526926864.0
0,398.0,266.0,667.0,http1,1526926925.0
0,369.0,305.0,679.0,http1,1526926985.0
