,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,7115.0,1536056945923.0,1536056944797.0,1536056953038.0,1536056944796.0,1133.0,8242.0,http1,1536056945503.0,1536056945930.0,1536056945909.0,1536056945.0,1113.0
0,8655.0,1536057005685.0,1536057004512.0,1536057014340.0,1536057004506.0,1362.0,9834.0,http1,1536057005265.0,1536057005874.0,1536057005671.0,1536057004.0,1165.0
0,7207.0,1536057065860.0,1536057064707.0,1536057073067.0,1536057064706.0,1160.0,8361.0,http1,1536057065440.0,1536057065867.0,1536057065846.0,1536057065.0,1140.0
0,7878.0,1536057125646.0,1536057124428.0,1536057133524.0,1536057124427.0,1225.0,9097.0,http1,1536057125225.0,1536057125653.0,1536057125633.0,1536057124.0,1206.0
0,6920.0,1536057245426.0,1536057244255.0,1536057252346.0,1536057244254.0,1178.0,8092.0,http1,1536057245007.0,1536057245433.0,1536057245413.0,1536057244.0,1159.0
0,7139.0,1536057305000.0,1536057303808.0,1536057312139.0,1536057303807.0,1200.0,8332.0,http1,1536057304581.0,1536057305008.0,1536057304986.0,1536057304.0,1179.0
0,6869.0,1536057365740.0,1536057364610.0,1536057372609.0,1536057364606.0,1138.0,8003.0,http1,1536057365320.0,1536057365748.0,1536057365727.0,1536057365.0,1121.0
0,8641.0,1536057425247.0,1536057424068.0,1536057433888.0,1536057424067.0,1369.0,9821.0,http1,1536057424827.0,1536057425437.0,1536057425234.0,1536057424.0,1167.0
0,7299.0,1536057485535.0,1536057484384.0,1536057492834.0,1536057484383.0,1158.0,8451.0,http1,1536057485114.0,1536057485542.0,1536057485521.0,1536057484.0,1138.0
0,7397.0,1536057545495.0,1536057544331.0,1536057552892.0,1536057544330.0,1172.0,8562.0,http1,1536057545076.0,1536057545503.0,1536057545482.0,1536057544.0,1152.0
0,6841.0,1536057605402.0,1536057604246.0,1536057612243.0,1536057604246.0,1163.0,7997.0,http1,1536057604983.0,1536057605409.0,1536057605389.0,1536057604.0,1143.0
0,7607.0,1536057665823.0,1536057664665.0,1536057673430.0,1536057664665.0,1164.0,8765.0,http1,1536057665403.0,1536057665829.0,1536057665809.0,1536057665.0,1144.0
0,6820.0,1536057725029.0,1536057723856.0,1536057731849.0,1536057723855.0,1181.0,7994.0,http1,1536057724609.0,1536057725037.0,1536057725015.0,1536057724.0,1160.0
0,7430.0,1536057785503.0,1536057784315.0,1536057792933.0,1536057784315.0,1196.0,8618.0,http1,1536057785084.0,1536057785511.0,1536057785490.0,1536057784.0,1175.0
0,8517.0,1536057845443.0,1536057844247.0,1536057853960.0,1536057844246.0,1385.0,9714.0,http1,1536057845024.0,1536057845632.0,1536057845430.0,1536057844.0,1184.0
0,8063.0,1536057905617.0,1536057904471.0,1536057913680.0,1536057904470.0,1335.0,9210.0,http1,1536057905197.0,1536057905806.0,1536057905604.0,1536057904.0,1134.0
0,7950.0,1536057965347.0,1536057964180.0,1536057973297.0,1536057964179.0,1174.0,9118.0,http1,1536057964927.0,1536057965354.0,1536057965334.0,1536057964.0,1155.0
0,6831.0,1536058025823.0,1536058024647.0,1536058032654.0,1536058024645.0,1182.0,8009.0,http1,1536058025401.0,1536058025829.0,1536058025809.0,1536058025.0,1164.0
0,6913.0,1536058085162.0,1536058084020.0,1536058092075.0,1536058084019.0,1149.0,8056.0,http1,1536058084742.0,1536058085169.0,1536058085149.0,1536058084.0,1130.0
0,8495.0,1536058145779.0,1536058144603.0,1536058154274.0,1536058144603.0,1366.0,9671.0,http1,1536058145360.0,1536058145969.0,1536058145766.0,1536058145.0,1163.0
