,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,8156.0,1536057245577.0,1536057244438.0,1536057253733.0,1536057244437.0,1146.0,9296.0,http2,1536057245159.0,1536057245584.0,1536057245565.0,1536057244.0,1128.0
0,6595.0,1536057304941.0,1536057303766.0,1536057311536.0,1536057303765.0,1182.0,7771.0,http2,1536057304523.0,1536057304948.0,1536057304928.0,1536057304.0,1163.0
0,7146.0,1536057365658.0,1536057364473.0,1536057372804.0,1536057364469.0,1191.0,8335.0,http2,1536057365240.0,1536057365664.0,1536057365646.0,1536057364.0,1177.0
0,9672.0,1536057424841.0,1536057423727.0,1536057434513.0,1536057423726.0,1317.0,10787.0,http2,1536057424424.0,1536057425044.0,1536057424829.0,1536057424.0,1103.0
0,8860.0,1536057485692.0,1536057484518.0,1536057494552.0,1536057484517.0,1182.0,10035.0,http2,1536057485274.0,1536057485700.0,1536057485680.0,1536057485.0,1163.0
0,4982.0,1536057545725.0,1536057544598.0,1536057550707.0,1536057544598.0,1134.0,6109.0,http2,1536057545307.0,1536057545732.0,1536057545713.0,1536057545.0,1115.0
0,6619.0,1536057604819.0,1536057603642.0,1536057611438.0,1536057603637.0,1184.0,7801.0,http2,1536057604399.0,1536057604826.0,1536057604807.0,1536057604.0,1170.0
0,6184.0,1536057665549.0,1536057664364.0,1536057671733.0,1536057664362.0,1192.0,7371.0,http2,1536057665139.0,1536057665556.0,1536057665342.0,1536057664.0,980.0
0,7368.0,1536057724831.0,1536057723658.0,1536057732199.0,1536057723657.0,1180.0,8542.0,http2,1536057724412.0,1536057724838.0,1536057724818.0,1536057724.0,1161.0
0,7618.0,1536057785402.0,1536057784219.0,1536057793020.0,1536057784214.0,1189.0,8806.0,http2,1536057784984.0,1536057785408.0,1536057785389.0,1536057784.0,1175.0
0,6921.0,1536057845129.0,1536057843949.0,1536057852050.0,1536057843948.0,1382.0,8102.0,http2,1536057844711.0,1536057845331.0,1536057845117.0,1536057844.0,1169.0
0,7850.0,1536057905217.0,1536057904081.0,1536057913067.0,1536057904080.0,1326.0,8987.0,http2,1536057904799.0,1536057905407.0,1536057905205.0,1536057904.0,1125.0
0,7674.0,1536057965200.0,1536057964002.0,1536057972874.0,1536057964001.0,1205.0,8873.0,http2,1536057964782.0,1536057965207.0,1536057965187.0,1536057964.0,1186.0
0,8534.0,1536058025096.0,1536058023893.0,1536058033630.0,1536058023892.0,1210.0,9738.0,http2,1536058024678.0,1536058025103.0,1536058025083.0,1536058024.0,1191.0
0,4292.0,1536058085768.0,1536058084569.0,1536058090060.0,1536058084569.0,1206.0,5491.0,http2,1536058085349.0,1536058085775.0,1536058085755.0,1536058085.0,1186.0
0,6918.0,1536058145284.0,1536058144093.0,1536058152202.0,1536058144088.0,1398.0,8114.0,http2,1536058144866.0,1536058145491.0,1536058145272.0,1536058144.0,1184.0
