,loadingTime,protocol,timestamp
0,300.04215240478516,http1,1532358243.161689
0,277.47297286987305,http1,1532358303.57605
0,289.17932510375977,http1,1532358363.9984746
0,282.74011611938477,http1,1532358423.4225976
0,284.4686508178711,http1,1532358483.8427198
0,304.67915534973145,http1,1532358543.290731
0,294.48938369750977,http1,1532358603.7183983
0,485.25071144104004,http1,1532358663.3589683
0,292.6464080810547,http1,1532358723.778178
0,289.9932861328125,http1,1532358783.1973064
0,287.89830207824707,http1,1532358843.6182098
0,291.7923927307129,http1,1532358904.0501916
0,284.18660163879395,http1,1532358963.4667168
0,282.548189163208,http1,1532359023.8890378
0,314.0683174133301,http1,1532359083.3359737
0,296.7267036437988,http1,1532359143.7486377
0,352.5581359863281,http1,1532359203.2330759
0,287.47081756591797,http1,1532359263.6550233
0,291.3239002227783,http1,1532359324.082815
0,310.14561653137207,http1,1532359383.5224025
0,296.5705394744873,http1,1532359443.9454405
0,297.4092960357666,http1,1532359503.3737142
0,284.62982177734375,http1,1532359563.7835076
0,316.4181709289551,http1,1532359623.2297673
0,290.2653217315674,http1,1532359683.645826
0,288.27714920043945,http1,1532359744.0685787
0,293.2610511779785,http1,1532359803.4862058
0,293.8053607940674,http1,1532359863.910205
0,344.79403495788574,http1,1532359923.3922424
0,285.45498847961426,http1,1532359983.816013
0,282.2146415710449,http1,1532360043.2365804
0,292.4947738647461,http1,1532360103.6581838
