,computationTime,networkTime,plt,protocol,timestamp
0,459.0,281.0,743.0,http2,1526927045.0
0,261.0,268.0,531.0,http2,1526927104.0
0,462.0,285.0,749.0,http2,1526927165.0
0,487.0,272.0,763.0,http2,1526927225.0
0,492.0,266.0,761.0,http2,1526927285.0
0,339.0,274.0,617.0,http2,1526927345.0
0,259.0,309.0,575.0,http2,1526927404.0
0,416.0,278.0,700.0,http2,1526927465.0
0,257.0,271.0,531.0,http2,1526927524.0
0,513.0,285.0,800.0,http2,1526927585.0
0,367.0,299.0,668.0,http2,1526927645.0
0,424.0,267.0,695.0,http2,1526927705.0
0,458.0,274.0,737.0,http2,1526927765.0
0,315.0,309.0,629.0,http2,1526927824.0
0,613.0,285.0,901.0,http2,1526927885.0
0,410.0,271.0,683.0,http2,1526927945.0
0,356.0,266.0,626.0,http2,1526928005.0
0,410.0,302.0,717.0,http2,1526928064.0
0,506.0,269.0,780.0,http2,1526928125.0
0,321.0,268.0,591.0,http2,1526928184.0
0,534.0,287.0,823.0,http2,1526928245.0
0,384.0,277.0,664.0,http2,1526928304.0
0,296.0,264.0,562.0,http2,1526928365.0
0,418.0,267.0,688.0,http2,1526928425.0
0,365.0,304.0,674.0,http2,1526928484.0
0,294.0,268.0,564.0,http2,1526928545.0
0,320.0,273.0,596.0,http2,1526928605.0
0,324.0,294.0,621.0,http2,1526928664.0
0,340.0,290.0,632.0,http2,1526928725.0
0,284.0,269.0,555.0,http2,1526928784.0
0,429.0,264.0,695.0,http2,1526928845.0
0,416.0,283.0,704.0,http2,1526928905.0
0,473.0,302.0,779.0,http2,1526928965.0
0,426.0,275.0,704.0,http2,1526929025.0
0,309.0,279.0,590.0,http2,1526929084.0
0,452.0,309.0,763.0,http2,1526929145.0
0,264.0,268.0,534.0,http2,1526929204.0
0,691.0,275.0,969.0,http2,1526929265.0
0,256.0,268.0,526.0,http2,1526929324.0
0,596.0,300.0,899.0,http2,1526929385.0
0,259.0,274.0,535.0,http2,1526929444.0
0,440.0,264.0,706.0,http2,1526929505.0
0,585.0,300.0,887.0,http2,1526929565.0
0,535.0,282.0,820.0,http2,1526929625.0
0,261.0,261.0,529.0,http2,1526929684.0
0,376.0,269.0,650.0,http2,1526929745.0
0,367.0,321.0,691.0,http2,1526929805.0
0,326.0,261.0,590.0,http2,1526929864.0
0,566.0,277.0,847.0,http2,1526929925.0
0,340.0,287.0,630.0,http2,1526929984.0
0,528.0,275.0,808.0,http2,1526930045.0
0,300.0,259.0,561.0,http2,1526930104.0
0,478.0,263.0,743.0,http2,1526930165.0
0,466.0,319.0,787.0,http2,1526930225.0
0,503.0,269.0,775.0,http2,1526930285.0
0,350.0,263.0,615.0,http2,1526930345.0
0,286.0,290.0,581.0,http2,1526930404.0
0,544.0,293.0,839.0,http2,1526930465.0
0,304.0,259.0,566.0,http2,1526930524.0
0,393.0,268.0,663.0,http2,1526930585.0
0,264.0,288.0,554.0,http2,1526930644.0
0,699.0,311.0,1012.0,http2,1526930705.0
0,309.0,262.0,574.0,http2,1526930764.0
0,388.0,272.0,662.0,http2,1526930825.0
0,528.0,296.0,830.0,http2,1526930885.0
0,546.0,276.0,825.0,http2,1526930945.0
0,525.0,262.0,790.0,http2,1526931005.0
0,405.0,272.0,679.0,http2,1526931065.0
0,306.0,310.0,622.0,http2,1526931125.0
0,516.0,271.0,793.0,http2,1526931185.0
0,450.0,263.0,716.0,http2,1526931245.0
0,458.0,295.0,755.0,http2,1526931305.0
0,304.0,280.0,587.0,http2,1526931365.0
0,367.0,262.0,632.0,http2,1526931424.0
0,272.0,277.0,552.0,http2,1526931485.0
0,393.0,306.0,701.0,http2,1526931545.0
0,415.0,263.0,682.0,http2,1526931605.0
0,375.0,268.0,646.0,http2,1526931665.0
0,268.0,267.0,537.0,http2,1526931724.0
0,447.0,283.0,733.0,http2,1526931785.0
0,272.0,261.0,538.0,http2,1526931845.0
0,378.0,268.0,653.0,http2,1526931904.0
