,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,38.0,1535909944995.0,1535909944176.0,1535909945033.0,1535909944174.0,816.0,859.0,http1,1535909944176.0,1535909944992.0,1535909944176.0,1535909944.0,2.0
0,38.0,1535910004946.0,1535910004167.0,1535910004984.0,1535910004166.0,774.0,818.0,http1,1535910004167.0,1535910004941.0,1535910004167.0,1535910004.0,1.0
0,39.0,1535910064942.0,1535910064124.0,1535910064981.0,1535910064123.0,815.0,858.0,http1,1535910064124.0,1535910064939.0,1535910064124.0,1535910064.0,1.0
0,41.0,1535910125090.0,1535910124120.0,1535910125131.0,1535910124119.0,965.0,1012.0,http1,1535910124120.0,1535910125085.0,1535910124120.0,1535910124.0,1.0
0,43.0,1535910184996.0,1535910184268.0,1535910185039.0,1535910184266.0,726.0,773.0,http1,1535910184268.0,1535910184994.0,1535910184268.0,1535910184.0,2.0
0,38.0,1535910244925.0,1535910244173.0,1535910244963.0,1535910244171.0,749.0,792.0,http1,1535910244173.0,1535910244922.0,1535910244173.0,1535910244.0,2.0
0,42.0,1535910304840.0,1535910304093.0,1535910304882.0,1535910304091.0,745.0,791.0,http1,1535910304093.0,1535910304838.0,1535910304093.0,1535910304.0,2.0
0,38.0,1535910364767.0,1535910364002.0,1535910364805.0,1535910364001.0,759.0,804.0,http1,1535910364002.0,1535910364761.0,1535910364002.0,1535910364.0,1.0
0,38.0,1535910424662.0,1535910423939.0,1535910424700.0,1535910423938.0,718.0,762.0,http1,1535910423939.0,1535910424657.0,1535910423939.0,1535910424.0,1.0
0,38.0,1535910484545.0,1535910483824.0,1535910484583.0,1535910483823.0,717.0,760.0,http1,1535910483824.0,1535910484541.0,1535910483824.0,1535910484.0,1.0
0,37.0,1535910545474.0,1535910544720.0,1535910545511.0,1535910544718.0,751.0,793.0,http1,1535910544720.0,1535910545471.0,1535910544720.0,1535910545.0,2.0
0,42.0,1535910605361.0,1535910604647.0,1535910605403.0,1535910604646.0,714.0,757.0,http1,1535910604647.0,1535910605361.0,1535910604647.0,1535910605.0,1.0
0,45.0,1535910665225.0,1535910664528.0,1535910665270.0,1535910664527.0,696.0,743.0,http1,1535910664528.0,1535910665224.0,1535910664528.0,1535910665.0,1.0
0,38.0,1535910725168.0,1535910724412.0,1535910725206.0,1535910724410.0,753.0,796.0,http1,1535910724412.0,1535910725165.0,1535910724412.0,1535910724.0,2.0
0,38.0,1535910785096.0,1535910784343.0,1535910785134.0,1535910784342.0,750.0,792.0,http1,1535910784343.0,1535910785093.0,1535910784343.0,1535910784.0,1.0
