,computationTime,networkTime,plt,protocol,timestamp
0,301.0,411.0,716.0,http2,1527416165.0
0,263.0,392.0,657.0,http2,1527416225.0
0,474.0,412.0,888.0,http2,1527416285.0
0,522.0,366.0,891.0,http2,1527416345.0
0,308.0,360.0,674.0,http2,1527416404.0
0,579.0,313.0,898.0,http2,1527416465.0
0,604.0,321.0,930.0,http2,1527416525.0
0,411.0,371.0,785.0,http2,1527416584.0
0,455.0,353.0,813.0,http2,1527416645.0
0,485.0,343.0,830.0,http2,1527416705.0
0,333.0,350.0,688.0,http2,1527416765.0
0,623.0,394.0,1020.0,http2,1527416825.0
0,470.0,688.0,1161.0,http2,1527416885.0
0,465.0,359.0,827.0,http2,1527416944.0
0,389.0,370.0,762.0,http2,1527417005.0
0,448.0,317.0,769.0,http2,1527417065.0
0,474.0,331.0,807.0,http2,1527417125.0
0,614.0,381.0,997.0,http2,1527417185.0
0,519.0,392.0,913.0,http2,1527417245.0
0,292.0,328.0,624.0,http2,1527417305.0
