,loadingTime,protocol,timestamp
0,260.819673538208,http1,1532421542.9171183
0,284.6231460571289,http1,1532421602.3155465
0,317.53087043762207,http1,1532421662.7544441
0,280.2913188934326,http1,1532421723.1461332
0,291.1357879638672,http1,1532421782.5498588
0,345.7305431365967,http1,1532421843.0085762
0,297.1324920654297,http1,1532421902.420477
0,276.3395309448242,http1,1532421962.8105316
0,266.6206359863281,http1,1532422023.18509
0,245.8016872406006,http1,1532422082.5408587
0,265.5670642852783,http1,1532422142.9153461
0,230.4830551147461,http1,1532422202.2693408
0,538.7952327728271,http1,1532422262.9176798
0,556.7035675048828,http1,1532422322.5894508
0,599.1053581237793,http1,1532422383.2993586
0,584.3732357025146,http1,1532422442.992844
0,468.1353569030762,http1,1532422502.5712786
0,488.2781505584717,http1,1532422563.1700227
0,479.3205261230469,http1,1532422622.7609704
0,306.3528537750244,http1,1532422683.1770697
0,282.9470634460449,http1,1532422742.5740464
0,253.40819358825684,http1,1532422802.9401038
0,247.7591037750244,http1,1532422862.2963388
0,543.6365604400635,http1,1532422922.9595304
0,461.3008499145508,http1,1532422982.5356162
0,621.9890117645264,http1,1532423043.2833483
0,340.1367664337158,http1,1532423102.7381883
0,244.41266059875488,http1,1532423163.0963378
0,253.33118438720703,http1,1532423222.4715464
0,244.61722373962402,http1,1532423282.8379412
