,loadingTime,protocol,timestamp
0,240.65566062927246,http2_multi,1532416382.7029812
0,275.3720283508301,http2_multi,1532416443.1554315
0,276.8878936767578,http2_multi,1532416502.6002967
0,276.289701461792,http2_multi,1532416563.045148
0,275.6621837615967,http2_multi,1532416622.499842
0,284.6336364746094,http2_multi,1532416682.9544513
0,265.61951637268066,http2_multi,1532416742.3884473
0,280.84850311279297,http2_multi,1532416802.8390784
0,270.6420421600342,http2_multi,1532416862.2785943
0,273.59843254089355,http2_multi,1532416922.7237535
0,267.35854148864746,http2_multi,1532416983.1656742
0,259.48429107666016,http2_multi,1532417042.6001172
0,239.61496353149414,http2_multi,1532417103.0088964
0,231.37235641479492,http2_multi,1532417162.4093711
0,266.3567066192627,http2_multi,1532417222.8441842
0,276.2796878814697,http2_multi,1532417282.2865484
0,261.69848442077637,http2_multi,1532417342.7205672
0,289.14856910705566,http2_multi,1532417403.1711118
0,274.4138240814209,http2_multi,1532417462.6133227
0,275.4344940185547,http2_multi,1532417523.05727
0,271.94738388061523,http2_multi,1532417582.5040865
0,265.6290531158447,http2_multi,1532417642.9369335
0,216.13073348999023,http2_multi,1532417702.3243313
0,271.37017250061035,http2_multi,1532417762.7645802
0,269.59872245788574,http2_multi,1532417823.1991487
0,264.1606330871582,http2_multi,1532417882.6363766
0,281.47292137145996,http2_multi,1532417943.0858073
0,259.2768669128418,http2_multi,1532418002.5137048
0,270.6758975982666,http2_multi,1532418062.9572468
0,265.03777503967285,http2_multi,1532418122.3879519
0,261.16228103637695,http2_multi,1532418182.8122137
