,computationTime,networkTime,plt,protocol,timestamp
0,471.0,330.0,804.0,http2,1527414845.0
0,309.0,351.0,667.0,http2,1527414904.0
0,530.0,370.0,903.0,http2,1527414965.0
0,383.0,313.0,698.0,http2,1527415024.0
0,543.0,497.0,1044.0,http2,1527415085.0
0,345.0,354.0,702.0,http2,1527415145.0
0,371.0,360.0,734.0,http2,1527415205.0
0,513.0,330.0,845.0,http2,1527415265.0
0,366.0,381.0,750.0,http2,1527415324.0
0,380.0,642.0,1024.0,http2,1527415385.0
0,521.0,376.0,903.0,http2,1527415445.0
0,505.0,372.0,880.0,http2,1527415505.0
0,263.0,375.0,642.0,http2,1527415565.0
0,284.0,374.0,661.0,http2,1527415624.0
0,311.0,342.0,657.0,http2,1527415685.0
0,342.0,377.0,721.0,http2,1527415744.0
0,380.0,350.0,732.0,http2,1527415805.0
0,268.0,320.0,591.0,http2,1527415864.0
0,433.0,333.0,769.0,http2,1527415925.0
0,311.0,473.0,786.0,http2,1527415984.0
0,474.0,365.0,842.0,http2,1527416045.0
0,431.0,362.0,796.0,http2,1527416105.0
