,loadingTime,protocol,timestamp
0,247.0390796661377,http1,1532421543.196168
0,283.62441062927246,http1,1532421602.5883758
0,316.45822525024414,http1,1532421663.0168858
0,293.00999641418457,http1,1532421722.4248507
0,294.0082550048828,http1,1532421782.8318274
0,233.44802856445312,http1,1532421843.1735103
0,319.3991184234619,http1,1532421902.602297
0,359.96365547180176,http1,1532421963.0734532
0,389.9829387664795,http1,1532422022.5814018
0,382.15184211730957,http1,1532422083.078032
0,313.671350479126,http1,1532422142.5032177
0,251.36399269104004,http1,1532422202.8729453
0,226.96256637573242,http1,1532422262.2128382
0,349.20811653137207,http1,1532422322.6760745
0,519.101619720459,http1,1532422383.3100176
0,570.9280967712402,http1,1532422442.9892125
0,480.62586784362793,http1,1532422502.5777009
0,508.969783782959,http1,1532422563.1953788
0,527.8432369232178,http1,1532422622.8382149
0,436.5534782409668,http1,1532422682.3881004
0,453.46570014953613,http1,1532422742.956801
0,528.0752182006836,http1,1532422802.5905762
0,514.3375396728516,http1,1532422863.2166648
0,606.6200733184814,http1,1532422922.930267
0,440.24062156677246,http1,1532422982.4827414
0,1211.0297679901123,http1,1532423043.806139
0,288.1803512573242,http1,1532423103.2020674
0,300.55880546569824,http1,1532423162.6205866
0,344.65789794921875,http1,1532423223.0755644
0,390.63405990600586,http1,1532423282.5782905
0,253.2670497894287,http1,1532423342.9423575
