,computationTime,networkTime,plt,protocol,timestamp
0,312.0,315.0,631.0,http1,1527560765.0
0,310.0,310.0,627.0,http1,1527560824.0
0,404.0,401.0,809.0,http1,1527560885.0
0,454.0,334.0,793.0,http1,1527560945.0
0,438.0,331.0,784.0,http1,1527561005.0
0,397.0,331.0,736.0,http1,1527561065.0
0,393.0,355.0,753.0,http1,1527561125.0
0,338.0,304.0,646.0,http1,1527561184.0
0,382.0,331.0,718.0,http1,1527561245.0
0,489.0,339.0,833.0,http1,1527561305.0
0,396.0,352.0,752.0,http1,1527561364.0
0,553.0,314.0,872.0,http1,1527561425.0
0,628.0,308.0,941.0,http1,1527561485.0
0,426.0,323.0,754.0,http1,1527561545.0
0,311.0,362.0,678.0,http1,1527561605.0
0,381.0,338.0,725.0,http1,1527561665.0
0,431.0,311.0,747.0,http1,1527561725.0
0,483.0,318.0,809.0,http1,1527561785.0
0,513.0,339.0,857.0,http1,1527561845.0
0,522.0,314.0,843.0,http1,1527561905.0
0,318.0,317.0,639.0,http1,1527561964.0
0,448.0,366.0,821.0,http1,1527562025.0
