,computationTime,networkTime,plt,protocol,timestamp
0,338.0,357.0,700.0,http1,1526923025.0
0,342.0,338.0,687.0,http1,1526923085.0
0,372.0,364.0,741.0,http1,1526923145.0
0,334.0,355.0,693.0,http1,1526923204.0
0,332.0,392.0,731.0,http1,1526923265.0
0,332.0,362.0,698.0,http1,1526923324.0
0,372.0,344.0,721.0,http1,1526923385.0
0,338.0,341.0,683.0,http1,1526923444.0
0,363.0,311.0,678.0,http1,1526923505.0
0,346.0,369.0,720.0,http1,1526923565.0
0,346.0,369.0,720.0,http1,1526923625.0
0,368.0,326.0,697.0,http1,1526923685.0
0,373.0,340.0,721.0,http1,1526923745.0
0,345.0,356.0,706.0,http1,1526923805.0
0,366.0,347.0,721.0,http1,1526923864.0
0,382.0,318.0,704.0,http1,1526923925.0
0,368.0,363.0,737.0,http1,1526923984.0
