,loadingTime,protocol,timestamp
0,225.18014907836914,http1,1532420222.326209
0,227.36263275146484,http1,1532420282.6761167
0,226.7153263092041,http1,1532420343.0129085
0,242.66862869262695,http1,1532420402.3678157
0,219.71464157104492,http1,1532420462.7039769
0,238.43932151794434,http1,1532420523.0528948
0,224.73812103271484,http1,1532420582.3868866
0,237.46085166931152,http1,1532420642.7366662
0,229.31647300720215,http1,1532420703.0849957
0,233.74629020690918,http1,1532420762.425915
0,225.06356239318848,http1,1532420822.7711186
0,245.4824447631836,http1,1532420883.1223488
0,229.32124137878418,http1,1532420942.4644663
0,244.22788619995117,http1,1532421002.8201776
0,250.12469291687012,http1,1532421063.176236
0,250.52428245544434,http1,1532421122.5346217
0,271.944522857666,http1,1532421182.915769
0,269.53625679016113,http1,1532421242.3061924
0,292.09423065185547,http1,1532421302.7091653
0,281.9852828979492,http1,1532421363.1056285
0,248.52895736694336,http1,1532421422.4735548
0,253.4799575805664,http1,1532421482.836387
