,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,353.0,1532876524471.0,1532876524128.0,1532876524824.0,1532876524127.0,341.0,697.0,http1,1532876524458.0,1532876524469.0,1532876524461.0,1532876525.0,334.0
0,344.0,1532876583924.0,1532876583597.0,1532876584268.0,1532876583597.0,325.0,671.0,http1,1532876583912.0,1532876583922.0,1532876583913.0,1532876584.0,316.0
0,444.0,1532876644345.0,1532876644040.0,1532876644789.0,1532876644040.0,303.0,749.0,http1,1532876644331.0,1532876644343.0,1532876644334.0,1532876645.0,294.0
0,311.0,1532876703873.0,1532876703567.0,1532876704184.0,1532876703567.0,304.0,617.0,http1,1532876703861.0,1532876703871.0,1532876703863.0,1532876704.0,296.0
0,373.0,1532876764324.0,1532876763982.0,1532876764697.0,1532876763981.0,340.0,716.0,http1,1532876764312.0,1532876764322.0,1532876764313.0,1532876765.0,332.0
0,336.0,1532876823775.0,1532876823473.0,1532876824111.0,1532876823473.0,300.0,638.0,http1,1532876823763.0,1532876823773.0,1532876823765.0,1532876824.0,292.0
0,398.0,1532876884215.0,1532876883896.0,1532876884613.0,1532876883896.0,317.0,717.0,http1,1532876884201.0,1532876884213.0,1532876884204.0,1532876885.0,308.0
0,345.0,1532876944743.0,1532876944413.0,1532876945088.0,1532876944413.0,328.0,675.0,http1,1532876944730.0,1532876944741.0,1532876944733.0,1532876945.0,320.0
0,413.0,1532877004198.0,1532877003857.0,1532877004611.0,1532877003857.0,339.0,754.0,http1,1532877004185.0,1532877004196.0,1532877004187.0,1532877005.0,330.0
0,380.0,1532877064708.0,1532877064389.0,1532877065088.0,1532877064389.0,317.0,699.0,http1,1532877064694.0,1532877064706.0,1532877064697.0,1532877065.0,308.0
0,443.0,1532877124198.0,1532877123889.0,1532877124641.0,1532877123885.0,307.0,756.0,http1,1532877124185.0,1532877124196.0,1532877124187.0,1532877125.0,302.0
0,371.0,1532877184775.0,1532877184442.0,1532877185146.0,1532877184441.0,331.0,705.0,http1,1532877184763.0,1532877184773.0,1532877184764.0,1532877185.0,323.0
0,382.0,1532877244261.0,1532877243921.0,1532877244643.0,1532877243917.0,338.0,726.0,http1,1532877244248.0,1532877244259.0,1532877244251.0,1532877245.0,334.0
0,371.0,1532877304751.0,1532877304441.0,1532877305122.0,1532877304440.0,308.0,682.0,http1,1532877304739.0,1532877304749.0,1532877304740.0,1532877305.0,300.0
0,370.0,1532877364203.0,1532877363890.0,1532877364573.0,1532877363889.0,312.0,684.0,http1,1532877364191.0,1532877364202.0,1532877364193.0,1532877365.0,304.0
0,400.0,1532877424740.0,1532877424390.0,1532877425140.0,1532877424389.0,349.0,751.0,http1,1532877424725.0,1532877424739.0,1532877424730.0,1532877425.0,341.0
0,401.0,1532877484276.0,1532877483922.0,1532877484677.0,1532877483922.0,352.0,755.0,http1,1532877484261.0,1532877484274.0,1532877484265.0,1532877485.0,343.0
0,366.0,1532877544760.0,1532877544455.0,1532877545126.0,1532877544454.0,303.0,672.0,http1,1532877544748.0,1532877544758.0,1532877544750.0,1532877545.0,296.0
0,326.0,1532877604223.0,1532877603914.0,1532877604549.0,1532877603913.0,307.0,636.0,http1,1532877604210.0,1532877604221.0,1532877604212.0,1532877605.0,299.0
0,411.0,1532877664670.0,1532877664350.0,1532877665081.0,1532877664349.0,318.0,732.0,http1,1532877664656.0,1532877664668.0,1532877664659.0,1532877665.0,310.0
0,363.0,1532877724205.0,1532877723866.0,1532877724568.0,1532877723865.0,337.0,703.0,http1,1532877724192.0,1532877724203.0,1532877724194.0,1532877725.0,329.0
0,399.0,1532877784677.0,1532877784349.0,1532877785076.0,1532877784349.0,326.0,727.0,http1,1532877784661.0,1532877784675.0,1532877784666.0,1532877785.0,317.0
0,400.0,1532877844151.0,1532877843849.0,1532877844551.0,1532877843849.0,300.0,702.0,http1,1532877844139.0,1532877844149.0,1532877844140.0,1532877845.0,291.0
0,380.0,1532877904646.0,1532877904324.0,1532877905026.0,1532877904321.0,321.0,705.0,http1,1532877904634.0,1532877904645.0,1532877904636.0,1532877905.0,315.0
0,366.0,1532877964156.0,1532877963808.0,1532877964522.0,1532877963808.0,346.0,714.0,http1,1532877964144.0,1532877964154.0,1532877964146.0,1532877965.0,338.0
0,335.0,1532878024614.0,1532878024306.0,1532878024949.0,1532878024306.0,307.0,643.0,http1,1532878024600.0,1532878024613.0,1532878024604.0,1532878025.0,298.0
