,loadingTime,protocol,timestamp
0,219.0420627593994,http1,1532360162.216437
0,649.0726470947266,http1,1532360222.9409988
0,690.2716159820557,http1,1532360282.708072
0,627.6707649230957,http1,1532360343.3986359
0,361.283540725708,http1,1532360402.8322492
0,234.3759536743164,http1,1532360463.139785
0,453.48262786865234,http1,1532360522.6705327
0,528.8653373718262,http1,1532360583.2727058
0,637.9616260528564,http1,1532360642.984623
0,558.5136413574219,http1,1532360702.6138034
0,395.78795433044434,http1,1532360763.0788357
0,246.5522289276123,http1,1532360822.3948817
0,237.2274398803711,http1,1532360882.7036812
0,479.3102741241455,http1,1532360943.259921
0,692.9714679718018,http1,1532361003.0278008
0,674.5848655700684,http1,1532361062.7745857
0,602.7023792266846,http1,1532361123.449275
0,393.8021659851074,http1,1532361182.9145465
0,232.91325569152832,http1,1532361242.2205243
0,233.23631286621094,http1,1532361302.5302882
0,506.4084529876709,http1,1532361363.1125374
0,605.8928966522217,http1,1532361422.787265
0,534.416913986206,http1,1532361483.3950932
