,loadingTime,protocol,timestamp
0,516.4811611175537,http1,1532361543.0768685
0,419.18134689331055,http1,1532361602.6112494
0,409.7483158111572,http1,1532361663.1334264
0,403.49340438842773,http1,1532361722.646696
0,464.4913673400879,http1,1532361783.225423
0,451.7080783843994,http1,1532361842.7932572
0,440.57440757751465,http1,1532361903.3449895
0,497.4017143249512,http1,1532361962.9541097
0,456.4497470855713,http1,1532362022.5276492
0,460.41297912597656,http1,1532362083.0980902
0,473.7410545349121,http1,1532362142.6877937
0,500.5931854248047,http1,1532362203.303427
0,470.7908630371094,http1,1532362262.8816266
0,439.5787715911865,http1,1532362322.4336314
0,393.0530548095703,http1,1532362382.940056
0,404.954195022583,http1,1532362442.4569378
0,420.12906074523926,http1,1532362502.9921257
0,487.2171878814697,http1,1532362562.5914903
0,540.7304763793945,http1,1532362623.2585719
0,504.957914352417,http1,1532362682.8863463
0,348.247766494751,http1,1532362742.3458395
0,368.438720703125,http1,1532362802.8251367
