,computationTime,networkTime,plt,protocol,timestamp
0,571.0,565.0,1143.0,http1,1527500105.0
0,505.0,330.0,841.0,http1,1527500165.0
0,503.0,329.0,836.0,http1,1527500225.0
0,571.0,361.0,939.0,http1,1527500285.0
0,377.0,343.0,725.0,http1,1527500344.0
0,537.0,315.0,858.0,http1,1527500405.0
0,483.0,350.0,839.0,http1,1527500465.0
0,362.0,604.0,972.0,http1,1527500525.0
0,429.0,409.0,844.0,http1,1527500585.0
0,391.0,317.0,713.0,http1,1527500645.0
0,428.0,380.0,815.0,http1,1527500705.0
0,437.0,355.0,798.0,http1,1527500765.0
0,621.0,574.0,1199.0,http1,1527500825.0
0,621.0,360.0,987.0,http1,1527500885.0
0,352.0,377.0,733.0,http1,1527500945.0
0,577.0,333.0,916.0,http1,1527501005.0
0,512.0,364.0,883.0,http1,1527501066.0
0,482.0,356.0,843.0,http1,1527501125.0
0,756.0,356.0,1116.0,http1,1527501185.0
0,567.0,320.0,892.0,http1,1527501245.0
