,computationTime,networkTime,plt,protocol,timestamp
0,307.0,339.0,650.0,http2,1527414905.0
0,390.0,588.0,982.0,http2,1527414965.0
0,333.0,386.0,723.0,http2,1527415025.0
0,365.0,451.0,820.0,http2,1527415085.0
0,518.0,376.0,897.0,http2,1527415145.0
0,385.0,365.0,753.0,http2,1527415205.0
0,448.0,366.0,818.0,http2,1527415265.0
0,414.0,350.0,767.0,http2,1527415325.0
0,303.0,355.0,661.0,http2,1527415385.0
0,489.0,363.0,856.0,http2,1527415445.0
0,516.0,365.0,885.0,http2,1527415505.0
0,320.0,375.0,701.0,http2,1527415565.0
0,460.0,365.0,829.0,http2,1527415625.0
0,368.0,351.0,724.0,http2,1527415685.0
0,291.0,336.0,632.0,http2,1527415745.0
0,288.0,370.0,663.0,http2,1527415805.0
0,311.0,378.0,693.0,http2,1527415865.0
0,382.0,387.0,773.0,http2,1527415925.0
0,462.0,467.0,933.0,http2,1527415985.0
0,293.0,376.0,673.0,http2,1527416044.0
0,288.0,400.0,695.0,http2,1527416105.0
