,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,452.0,1532878084741.0,1532878084438.0,1532878085193.0,1532878084438.0,301.0,755.0,http2,1532878084727.0,1532878084739.0,1532878084730.0,1532878085.0,292.0
0,686.0,1532878144344.0,1532878143950.0,1532878145030.0,1532878143950.0,392.0,1080.0,http2,1532878144328.0,1532878144342.0,1532878144333.0,1532878145.0,383.0
0,514.0,1532878204106.0,1532878203786.0,1532878204620.0,1532878203785.0,318.0,835.0,http2,1532878204094.0,1532878204104.0,1532878204096.0,1532878205.0,311.0
0,456.0,1532878264727.0,1532878264388.0,1532878265183.0,1532878264385.0,337.0,798.0,http2,1532878264711.0,1532878264725.0,1532878264716.0,1532878265.0,331.0
0,572.0,1532878324307.0,1532878323956.0,1532878324879.0,1532878323952.0,350.0,927.0,http2,1532878324295.0,1532878324306.0,1532878324297.0,1532878325.0,345.0
0,495.0,1532878383944.0,1532878383644.0,1532878384439.0,1532878383640.0,298.0,799.0,http2,1532878383932.0,1532878383942.0,1532878383934.0,1532878384.0,294.0
0,522.0,1532878444543.0,1532878444221.0,1532878445065.0,1532878444218.0,320.0,847.0,http2,1532878444524.0,1532878444541.0,1532878444532.0,1532878445.0,314.0
0,334.0,1532878504209.0,1532878503838.0,1532878504543.0,1532878503837.0,369.0,706.0,http2,1532878504195.0,1532878504207.0,1532878504198.0,1532878505.0,361.0
0,462.0,1532878564619.0,1532878564309.0,1532878565081.0,1532878564308.0,309.0,773.0,http2,1532878564604.0,1532878564618.0,1532878564609.0,1532878565.0,301.0
0,579.0,1532878624274.0,1532878623844.0,1532878624853.0,1532878623844.0,428.0,1009.0,http2,1532878624261.0,1532878624272.0,1532878624263.0,1532878625.0,419.0
0,304.0,1532878683987.0,1532878683636.0,1532878684291.0,1532878683633.0,349.0,658.0,http2,1532878683975.0,1532878683985.0,1532878683976.0,1532878684.0,343.0
0,789.0,1532878744438.0,1532878744065.0,1532878745227.0,1532878744060.0,371.0,1167.0,http2,1532878744421.0,1532878744436.0,1532878744427.0,1532878745.0,367.0
0,546.0,1532878804309.0,1532878803997.0,1532878804855.0,1532878803996.0,310.0,859.0,http2,1532878804297.0,1532878804307.0,1532878804298.0,1532878805.0,302.0
0,331.0,1532878863938.0,1532878863620.0,1532878864269.0,1532878863618.0,317.0,651.0,http2,1532878863926.0,1532878863937.0,1532878863928.0,1532878864.0,310.0
0,416.0,1532878924372.0,1532878924029.0,1532878924788.0,1532878924028.0,341.0,760.0,http2,1532878924359.0,1532878924370.0,1532878924361.0,1532878925.0,333.0
0,323.0,1532878983878.0,1532878983561.0,1532878984201.0,1532878983560.0,315.0,641.0,http2,1532878983863.0,1532878983876.0,1532878983868.0,1532878984.0,308.0
0,540.0,1532879044346.0,1532879043999.0,1532879044886.0,1532879043998.0,345.0,888.0,http2,1532879044333.0,1532879044344.0,1532879044335.0,1532879045.0,337.0
0,396.0,1532879104021.0,1532879103665.0,1532879104417.0,1532879103664.0,354.0,753.0,http2,1532879104009.0,1532879104019.0,1532879104010.0,1532879104.0,346.0
0,568.0,1532879164496.0,1532879164193.0,1532879165064.0,1532879164193.0,301.0,871.0,http2,1532879164483.0,1532879164494.0,1532879164486.0,1532879165.0,293.0
0,689.0,1532879224133.0,1532879223826.0,1532879224822.0,1532879223825.0,305.0,997.0,http2,1532879224120.0,1532879224131.0,1532879224122.0,1532879225.0,297.0
0,474.0,1532879283927.0,1532879283584.0,1532879284401.0,1532879283584.0,342.0,817.0,http2,1532879283916.0,1532879283926.0,1532879283917.0,1532879284.0,333.0
