,computationTime,networkTime,plt,protocol,timestamp
0,928.0,494.0,1427.0,http1,1527409745.0
0,851.0,482.0,1337.0,http1,1527409805.0
0,859.0,517.0,1380.0,http1,1527409866.0
0,906.0,512.0,1421.0,http1,1527409926.0
0,845.0,472.0,1321.0,http1,1527409985.0
0,933.0,505.0,1443.0,http1,1527410045.0
0,963.0,536.0,1507.0,http1,1527410105.0
0,863.0,534.0,1406.0,http1,1527410166.0
0,841.0,516.0,1362.0,http1,1527410226.0
0,835.0,532.0,1371.0,http1,1527410285.0
0,827.0,482.0,1313.0,http1,1527410345.0
0,842.0,458.0,1304.0,http1,1527410405.0
0,890.0,513.0,1406.0,http1,1527410465.0
0,896.0,497.0,1396.0,http1,1527410526.0
0,876.0,616.0,1499.0,http1,1527410586.0
0,855.0,547.0,1405.0,http1,1527410645.0
0,866.0,523.0,1397.0,http1,1527410705.0
0,834.0,523.0,1361.0,http1,1527410765.0
0,829.0,528.0,1361.0,http1,1527410825.0
0,861.0,519.0,1386.0,http1,1527410886.0
0,838.0,511.0,1355.0,http1,1527410946.0
0,836.0,515.0,1356.0,http1,1527411005.0
0,822.0,513.0,1341.0,http1,1527411065.0
0,883.0,499.0,1386.0,http1,1527411125.0
