,computationTime,networkTime,plt,protocol,timestamp
0,593.0,378.0,975.0,http1,1526924045.0
0,402.0,300.0,706.0,http1,1526924104.0
0,335.0,793.0,1134.0,http1,1526924165.0
0,524.0,382.0,910.0,http1,1526924225.0
0,376.0,376.0,756.0,http1,1526924285.0
0,401.0,349.0,755.0,http1,1526924345.0
0,311.0,352.0,669.0,http1,1526924404.0
0,388.0,379.0,771.0,http1,1526924465.0
0,357.0,353.0,717.0,http1,1526924524.0
0,355.0,405.0,764.0,http1,1526924585.0
0,361.0,354.0,720.0,http1,1526924644.0
0,355.0,368.0,728.0,http1,1526924705.0
0,342.0,355.0,701.0,http1,1526924764.0
0,352.0,354.0,715.0,http1,1526924825.0
0,302.0,351.0,658.0,http1,1526924884.0
0,366.0,356.0,729.0,http1,1526924945.0
0,352.0,382.0,739.0,http1,1526925005.0
0,399.0,378.0,783.0,http1,1526925065.0
0,344.0,347.0,694.0,http1,1526925124.0
0,341.0,360.0,712.0,http1,1526925185.0
0,358.0,368.0,731.0,http1,1526925245.0
0,364.0,354.0,722.0,http1,1526925305.0
0,327.0,377.0,709.0,http1,1526925365.0
0,353.0,375.0,733.0,http1,1526925425.0
0,383.0,360.0,747.0,http1,1526925485.0
0,454.0,388.0,846.0,http1,1526925545.0
0,396.0,387.0,787.0,http1,1526925605.0
0,419.0,327.0,750.0,http1,1526925665.0
0,498.0,390.0,893.0,http1,1526925725.0
0,521.0,365.0,891.0,http1,1526925785.0
0,425.0,348.0,778.0,http1,1526925844.0
0,408.0,386.0,800.0,http1,1526925905.0
0,365.0,366.0,738.0,http1,1526925964.0
0,365.0,366.0,736.0,http1,1526926025.0
0,329.0,308.0,640.0,http1,1526926084.0
0,393.0,361.0,758.0,http1,1526926145.0
0,365.0,367.0,735.0,http1,1526926204.0
0,396.0,396.0,798.0,http1,1526926265.0
0,363.0,361.0,731.0,http1,1526926324.0
0,378.0,363.0,746.0,http1,1526926385.0
0,372.0,374.0,750.0,http1,1526926444.0
0,359.0,320.0,683.0,http1,1526926505.0
0,367.0,349.0,720.0,http1,1526926564.0
0,471.0,396.0,872.0,http1,1526926625.0
0,373.0,363.0,740.0,http1,1526926684.0
0,364.0,331.0,699.0,http1,1526926745.0
0,332.0,371.0,706.0,http1,1526926804.0
0,335.0,368.0,706.0,http1,1526926865.0
0,305.0,353.0,666.0,http1,1526926924.0
0,340.0,325.0,669.0,http1,1526926985.0
0,354.0,369.0,728.0,http1,1526927045.0
