,computationTime,networkTime,plt,protocol,timestamp
0,427.0,320.0,752.0,http1,1527413765.0
0,453.0,344.0,805.0,http1,1527413825.0
0,544.0,332.0,880.0,http1,1527413885.0
0,411.0,314.0,733.0,http1,1527413945.0
0,384.0,336.0,726.0,http1,1527414004.0
0,429.0,358.0,796.0,http1,1527414065.0
0,391.0,322.0,717.0,http1,1527414124.0
0,593.0,331.0,928.0,http1,1527414185.0
0,539.0,348.0,891.0,http1,1527414245.0
0,336.0,326.0,666.0,http1,1527414304.0
0,420.0,359.0,783.0,http1,1527414365.0
0,360.0,549.0,913.0,http1,1527414425.0
0,402.0,338.0,747.0,http1,1527414485.0
0,571.0,303.0,878.0,http1,1527414545.0
0,325.0,371.0,699.0,http1,1527414604.0
0,475.0,373.0,853.0,http1,1527414665.0
0,304.0,305.0,616.0,http1,1527414724.0
0,456.0,603.0,1062.0,http1,1527414785.0
