,computationTime,networkTime,plt,protocol,timestamp
0,359.0,343.0,706.0,http1,1527417305.0
0,385.0,351.0,741.0,http1,1527417365.0
0,384.0,311.0,699.0,http1,1527417425.0
0,365.0,321.0,691.0,http1,1527417485.0
0,429.0,314.0,748.0,http1,1527417544.0
0,444.0,334.0,785.0,http1,1527417605.0
0,410.0,311.0,726.0,http1,1527417665.0
0,379.0,316.0,700.0,http1,1527417724.0
0,403.0,332.0,741.0,http1,1527417785.0
0,415.0,323.0,743.0,http1,1527417845.0
0,384.0,317.0,707.0,http1,1527417905.0
0,413.0,318.0,736.0,http1,1527417965.0
0,432.0,352.0,789.0,http1,1527418025.0
0,477.0,328.0,811.0,http1,1527418085.0
0,390.0,313.0,710.0,http1,1527418145.0
0,436.0,342.0,783.0,http1,1527418205.0
