,computationTime,networkTime,plt,protocol,timestamp
0,600.0,351.0,956.0,http1,1527562085.0
0,461.0,373.0,839.0,http1,1527562145.0
0,340.0,405.0,750.0,http1,1527562204.0
0,447.0,355.0,810.0,http1,1527562265.0
0,568.0,376.0,948.0,http1,1527562325.0
0,551.0,373.0,933.0,http1,1527562385.0
0,606.0,361.0,972.0,http1,1527562445.0
0,328.0,336.0,670.0,http1,1527562505.0
0,422.0,358.0,785.0,http1,1527562565.0
0,557.0,388.0,951.0,http1,1527562625.0
0,398.0,487.0,892.0,http1,1527562685.0
0,366.0,388.0,760.0,http1,1527562745.0
0,447.0,408.0,861.0,http1,1527562805.0
0,631.0,379.0,1015.0,http1,1527562865.0
0,587.0,348.0,940.0,http1,1527562925.0
0,704.0,425.0,1136.0,http1,1527562985.0
0,602.0,403.0,1011.0,http1,1527563045.0
0,354.0,373.0,732.0,http1,1527563105.0
0,403.0,395.0,805.0,http1,1527563165.0
0,517.0,349.0,871.0,http1,1527563225.0
0,584.0,392.0,983.0,http1,1527563285.0
0,452.0,385.0,842.0,http1,1527563344.0
0,375.0,355.0,735.0,http1,1527563405.0
0,408.0,420.0,833.0,http1,1527563465.0
0,352.0,355.0,712.0,http1,1527563524.0
0,361.0,538.0,903.0,http1,1527563585.0
0,384.0,318.0,707.0,http1,1527563645.0
0,428.0,390.0,825.0,http1,1527563705.0
0,347.0,380.0,736.0,http1,1527563765.0
0,452.0,367.0,823.0,http1,1527563825.0
0,433.0,356.0,794.0,http1,1527563885.0
0,367.0,360.0,733.0,http1,1527563944.0
0,371.0,375.0,753.0,http1,1527564005.0
0,351.0,395.0,751.0,http1,1527564065.0
0,352.0,406.0,765.0,http1,1527564125.0
0,496.0,359.0,862.0,http1,1527564185.0
0,534.0,397.0,936.0,http1,1527564245.0
0,590.0,365.0,960.0,http1,1527564305.0
0,523.0,399.0,928.0,http1,1527564365.0
0,378.0,339.0,722.0,http1,1527564425.0
0,470.0,492.0,969.0,http1,1527564485.0
0,382.0,370.0,757.0,http1,1527564545.0
0,367.0,361.0,732.0,http1,1527564604.0
0,385.0,382.0,782.0,http1,1527564665.0
0,425.0,387.0,817.0,http1,1527564725.0
0,338.0,384.0,728.0,http1,1527564784.0
0,462.0,341.0,808.0,http1,1527564845.0
0,604.0,385.0,994.0,http1,1527564905.0
0,588.0,373.0,965.0,http1,1527564965.0
0,689.0,383.0,1079.0,http1,1527565025.0
