,loadingTime,protocol,timestamp
0,268.0668830871582,http2_multi,1532418243.160163
0,287.5504493713379,http2_multi,1532418302.6159935
0,285.00914573669434,http2_multi,1532418363.0596771
0,272.80354499816895,http2_multi,1532418422.5041275
0,255.45406341552734,http2_multi,1532418482.9209127
0,274.97124671936035,http2_multi,1532418542.360586
0,266.69788360595703,http2_multi,1532418602.7880847
0,282.153844833374,http2_multi,1532418663.237925
0,270.6911563873291,http2_multi,1532418722.6769812
0,272.80545234680176,http2_multi,1532418783.118032
0,264.29271697998047,http2_multi,1532418842.542042
0,223.9680290222168,http2_multi,1532418902.928783
0,284.4703197479248,http2_multi,1532418962.376171
0,273.62513542175293,http2_multi,1532419022.808682
0,262.2687816619873,http2_multi,1532419083.232941
0,243.9420223236084,http2_multi,1532419142.6351194
0,286.8976593017578,http2_multi,1532419203.083391
0,267.0259475708008,http2_multi,1532419262.5129356
0,267.40360260009766,http2_multi,1532419322.9411104
0,276.00884437561035,http2_multi,1532419382.3849907
0,262.10618019104004,http2_multi,1532419442.8139102
0,267.3225402832031,http2_multi,1532419503.2441244
0,241.97959899902344,http2_multi,1532419562.6509676
0,277.9994010925293,http2_multi,1532419623.094198
0,285.3271961212158,http2_multi,1532419682.5441592
0,273.3750343322754,http2_multi,1532419742.9779623
0,252.4569034576416,http2_multi,1532419802.3916092
0,280.6248664855957,http2_multi,1532419862.8326712
0,278.61714363098145,http2_multi,1532419922.2708185
0,260.91933250427246,http2_multi,1532419982.6897967
0,272.7391719818115,http2_multi,1532420043.125357
0,275.47430992126465,http2_multi,1532420102.5651293
