,computationTime,networkTime,plt,protocol,timestamp
0,416.0,341.0,760.0,http2,1526924105.0
0,637.0,348.0,989.0,http2,1526924165.0
0,402.0,305.0,713.0,http2,1526924225.0
0,526.0,317.0,848.0,http2,1526924285.0
0,291.0,371.0,671.0,http2,1526924345.0
0,281.0,306.0,594.0,http2,1526924404.0
0,471.0,318.0,792.0,http2,1526924465.0
0,883.0,350.0,1236.0,http2,1526924525.0
0,430.0,324.0,758.0,http2,1526924585.0
0,352.0,312.0,668.0,http2,1526924645.0
0,292.0,349.0,646.0,http2,1526924705.0
0,282.0,340.0,626.0,http2,1526924765.0
0,427.0,321.0,753.0,http2,1526924825.0
0,329.0,315.0,647.0,http2,1526924884.0
0,648.0,353.0,1005.0,http2,1526924945.0
0,628.0,309.0,941.0,http2,1526925005.0
0,442.0,318.0,764.0,http2,1526925065.0
0,352.0,350.0,708.0,http2,1526925125.0
0,373.0,323.0,700.0,http2,1526925185.0
0,305.0,322.0,632.0,http2,1526925245.0
0,525.0,327.0,857.0,http2,1526925305.0
0,601.0,347.0,953.0,http2,1526925365.0
0,324.0,318.0,645.0,http2,1526925424.0
0,323.0,322.0,651.0,http2,1526925485.0
0,283.0,311.0,599.0,http2,1526925544.0
0,358.0,361.0,722.0,http2,1526925605.0
0,313.0,309.0,624.0,http2,1526925664.0
0,870.0,307.0,1181.0,http2,1526925725.0
0,615.0,370.0,989.0,http2,1526925785.0
0,551.0,337.0,892.0,http2,1526925845.0
0,591.0,312.0,907.0,http2,1526925905.0
0,275.0,318.0,600.0,http2,1526925965.0
0,299.0,366.0,669.0,http2,1526926025.0
0,315.0,325.0,645.0,http2,1526926085.0
0,645.0,316.0,965.0,http2,1526926145.0
0,408.0,363.0,773.0,http2,1526926205.0
0,306.0,328.0,638.0,http2,1526926265.0
0,682.0,327.0,1014.0,http2,1526926325.0
0,460.0,321.0,784.0,http2,1526926385.0
0,284.0,350.0,641.0,http2,1526926445.0
0,481.0,316.0,800.0,http2,1526926505.0
0,377.0,324.0,707.0,http2,1526926564.0
0,610.0,354.0,968.0,http2,1526926625.0
0,346.0,329.0,678.0,http2,1526926685.0
0,280.0,317.0,599.0,http2,1526926744.0
0,450.0,311.0,764.0,http2,1526926805.0
0,355.0,355.0,714.0,http2,1526926865.0
0,400.0,319.0,724.0,http2,1526926925.0
0,327.0,321.0,653.0,http2,1526926985.0
