,computationTime,networkTime,plt,protocol,timestamp
0,858.0,412.0,1275.0,http1,1527408665.0
0,872.0,433.0,1308.0,http1,1527408725.0
0,840.0,409.0,1252.0,http1,1527408785.0
0,831.0,413.0,1249.0,http1,1527408845.0
0,844.0,458.0,1307.0,http1,1527408905.0
0,863.0,432.0,1298.0,http1,1527408965.0
0,847.0,418.0,1271.0,http1,1527409026.0
0,944.0,420.0,1367.0,http1,1527409086.0
0,867.0,461.0,1332.0,http1,1527409146.0
0,810.0,423.0,1242.0,http1,1527409205.0
0,799.0,419.0,1222.0,http1,1527409265.0
0,857.0,457.0,1318.0,http1,1527409325.0
0,837.0,415.0,1256.0,http1,1527409385.0
0,835.0,412.0,1250.0,http1,1527409445.0
0,857.0,439.0,1299.0,http1,1527409505.0
0,861.0,416.0,1285.0,http1,1527409565.0
0,863.0,414.0,1280.0,http1,1527409625.0
