,computationTime,networkTime,plt,protocol,timestamp
0,564.0,336.0,905.0,http1,1527416105.0
0,389.0,304.0,698.0,http1,1527416164.0
0,416.0,313.0,733.0,http1,1527416225.0
0,391.0,356.0,753.0,http1,1527416285.0
0,357.0,516.0,878.0,http1,1527416345.0
0,398.0,313.0,718.0,http1,1527416405.0
0,402.0,305.0,715.0,http1,1527416465.0
0,408.0,348.0,761.0,http1,1527416525.0
0,362.0,320.0,691.0,http1,1527416585.0
0,470.0,312.0,787.0,http1,1527416645.0
0,366.0,319.0,690.0,http1,1527416705.0
0,376.0,347.0,728.0,http1,1527416765.0
0,366.0,321.0,692.0,http1,1527416824.0
0,368.0,316.0,689.0,http1,1527416885.0
0,388.0,366.0,763.0,http1,1527416945.0
0,576.0,319.0,900.0,http1,1527417005.0
0,388.0,315.0,708.0,http1,1527417065.0
0,573.0,327.0,905.0,http1,1527417125.0
0,745.0,349.0,1100.0,http1,1527417185.0
0,399.0,315.0,719.0,http1,1527417245.0
