,computationTime,networkTime,plt,protocol,timestamp
0,534.0,456.0,992.0,http2,1527405605.0
0,523.0,501.0,1027.0,http2,1527405665.0
0,661.0,473.0,1137.0,http2,1527405726.0
0,637.0,501.0,1142.0,http2,1527405786.0
0,1332.0,523.0,1864.0,http2,1527405846.0
0,887.0,476.0,1365.0,http2,1527405905.0
0,786.0,456.0,1244.0,http2,1527405965.0
0,731.0,466.0,1199.0,http2,1527406025.0
0,685.0,473.0,1161.0,http2,1527406085.0
0,678.0,482.0,1162.0,http2,1527406145.0
0,660.0,465.0,1127.0,http2,1527406205.0
0,697.0,485.0,1185.0,http2,1527406265.0
0,675.0,473.0,1150.0,http2,1527406325.0
0,929.0,481.0,1412.0,http2,1527406385.0
0,658.0,494.0,1156.0,http2,1527406445.0
0,632.0,462.0,1097.0,http2,1527406505.0
0,642.0,468.0,1113.0,http2,1527406565.0
0,661.0,486.0,1149.0,http2,1527406625.0
0,704.0,496.0,1203.0,http2,1527406685.0
0,625.0,455.0,1083.0,http2,1527406745.0
0,623.0,484.0,1113.0,http2,1527406805.0
0,624.0,492.0,1119.0,http2,1527406865.0
0,984.0,480.0,1468.0,http2,1527406926.0
0,617.0,465.0,1085.0,http2,1527406985.0
0,631.0,486.0,1120.0,http2,1527407045.0
0,627.0,471.0,1101.0,http2,1527407105.0
0,676.0,463.0,1142.0,http2,1527407166.0
0,647.0,482.0,1132.0,http2,1527407226.0
0,659.0,505.0,1166.0,http2,1527407285.0
0,641.0,456.0,1101.0,http2,1527407345.0
0,667.0,462.0,1131.0,http2,1527407405.0
0,690.0,495.0,1192.0,http2,1527407465.0
0,642.0,476.0,1121.0,http2,1527407525.0
0,630.0,467.0,1099.0,http2,1527407585.0
