,computationTime,networkTime,plt,protocol,timestamp
0,922.0,503.0,1432.0,http1,1527407645.0
0,852.0,506.0,1364.0,http1,1527407706.0
0,841.0,1464.0,2312.0,http1,1527407766.0
0,908.0,484.0,1396.0,http1,1527407825.0
0,936.0,476.0,1417.0,http1,1527407886.0
0,907.0,470.0,1383.0,http1,1527407946.0
0,860.0,453.0,1322.0,http1,1527408005.0
0,923.0,509.0,1438.0,http1,1527408066.0
0,1170.0,455.0,1628.0,http1,1527408126.0
0,901.0,458.0,1364.0,http1,1527408185.0
0,911.0,460.0,1377.0,http1,1527408246.0
0,1149.0,512.0,1668.0,http1,1527408306.0
0,894.0,463.0,1363.0,http1,1527408365.0
0,931.0,463.0,1399.0,http1,1527408426.0
0,824.0,461.0,1290.0,http1,1527408485.0
0,875.0,506.0,1389.0,http1,1527408546.0
0,897.0,487.0,1389.0,http1,1527408606.0
