,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,289.0,1532678584473.0,1532678584124.0,1532678584762.0,1532678584124.0,347.0,638.0,http2,1532678584457.0,1532678584471.0,1532678584463.0,1532678585.0,339.0
0,345.0,1532678643851.0,1532678643548.0,1532678644196.0,1532678643548.0,301.0,648.0,http2,1532678643839.0,1532678643849.0,1532678643841.0,1532678644.0,293.0
0,464.0,1532678704295.0,1532678703975.0,1532678704759.0,1532678703971.0,318.0,788.0,http2,1532678704280.0,1532678704293.0,1532678704284.0,1532678705.0,313.0
0,327.0,1532678763844.0,1532678763528.0,1532678764171.0,1532678763527.0,314.0,644.0,http2,1532678763832.0,1532678763842.0,1532678763834.0,1532678764.0,307.0
0,441.0,1532678824262.0,1532678823952.0,1532678824703.0,1532678823951.0,309.0,752.0,http2,1532678824249.0,1532678824261.0,1532678824252.0,1532678825.0,301.0
0,300.0,1532678883814.0,1532678883500.0,1532678884114.0,1532678883499.0,312.0,615.0,http2,1532678883802.0,1532678883812.0,1532678883804.0,1532678884.0,305.0
0,291.0,1532678944236.0,1532678943887.0,1532678944527.0,1532678943887.0,348.0,640.0,http2,1532678944224.0,1532678944235.0,1532678944226.0,1532678945.0,339.0
0,307.0,1532679004607.0,1532679004296.0,1532679004914.0,1532679004296.0,309.0,618.0,http2,1532679004594.0,1532679004605.0,1532679004596.0,1532679005.0,300.0
0,302.0,1532679063991.0,1532679063688.0,1532679064293.0,1532679063688.0,301.0,605.0,http2,1532679063979.0,1532679063989.0,1532679063980.0,1532679064.0,292.0
0,332.0,1532679124400.0,1532679124075.0,1532679124732.0,1532679124075.0,323.0,657.0,http2,1532679124386.0,1532679124398.0,1532679124389.0,1532679125.0,314.0
0,290.0,1532679183818.0,1532679183504.0,1532679184108.0,1532679183504.0,312.0,604.0,http2,1532679183806.0,1532679183816.0,1532679183808.0,1532679184.0,304.0
0,281.0,1532679244191.0,1532679243883.0,1532679244472.0,1532679243881.0,306.0,591.0,http2,1532679244179.0,1532679244189.0,1532679244181.0,1532679244.0,300.0
0,293.0,1532679304581.0,1532679304268.0,1532679304874.0,1532679304263.0,311.0,611.0,http2,1532679304565.0,1532679304579.0,1532679304571.0,1532679305.0,308.0
0,290.0,1532679363984.0,1532679363639.0,1532679364274.0,1532679363639.0,343.0,635.0,http2,1532679363972.0,1532679363982.0,1532679363974.0,1532679364.0,335.0
0,297.0,1532679424360.0,1532679424051.0,1532679424657.0,1532679424047.0,307.0,610.0,http2,1532679424348.0,1532679424358.0,1532679424349.0,1532679425.0,302.0
0,270.0,1532679484725.0,1532679484424.0,1532679484995.0,1532679484421.0,299.0,574.0,http2,1532679484713.0,1532679484723.0,1532679484714.0,1532679485.0,293.0
0,319.0,1532679544050.0,1532679543752.0,1532679544369.0,1532679543749.0,296.0,620.0,http2,1532679544038.0,1532679544048.0,1532679544040.0,1532679544.0,291.0
0,419.0,1532679604498.0,1532679604150.0,1532679604917.0,1532679604150.0,346.0,767.0,http2,1532679604483.0,1532679604496.0,1532679604488.0,1532679605.0,338.0
0,542.0,1532679663978.0,1532679663684.0,1532679664520.0,1532679663684.0,292.0,836.0,http2,1532679663965.0,1532679663976.0,1532679663968.0,1532679665.0,284.0
0,502.0,1532679724595.0,1532679724289.0,1532679725097.0,1532679724289.0,304.0,808.0,http2,1532679724582.0,1532679724593.0,1532679724585.0,1532679725.0,296.0
0,433.0,1532679784204.0,1532679783882.0,1532679784637.0,1532679783880.0,320.0,757.0,http2,1532679784191.0,1532679784202.0,1532679784193.0,1532679785.0,313.0
0,287.0,1532679844732.0,1532679844412.0,1532679845019.0,1532679844411.0,319.0,608.0,http2,1532679844720.0,1532679844731.0,1532679844722.0,1532679845.0,311.0
