,computationTime,networkTime,plt,protocol,timestamp
0,827.0,684.0,1518.0,http1,1527409686.0
0,952.0,504.0,1461.0,http1,1527409746.0
0,921.0,521.0,1448.0,http1,1527409806.0
0,882.0,507.0,1396.0,http1,1527409865.0
0,938.0,499.0,1444.0,http1,1527409926.0
0,863.0,456.0,1324.0,http1,1527409985.0
0,923.0,537.0,1466.0,http1,1527410046.0
0,914.0,501.0,1420.0,http1,1527410106.0
0,863.0,478.0,1346.0,http1,1527410165.0
0,861.0,521.0,1388.0,http1,1527410226.0
0,836.0,465.0,1306.0,http1,1527410286.0
0,835.0,470.0,1310.0,http1,1527410345.0
0,932.0,522.0,1460.0,http1,1527410406.0
0,824.0,532.0,1361.0,http1,1527410466.0
0,920.0,498.0,1425.0,http1,1527410525.0
0,915.0,589.0,1513.0,http1,1527410586.0
0,899.0,499.0,1403.0,http1,1527410645.0
0,947.0,467.0,1420.0,http1,1527410706.0
0,886.0,507.0,1400.0,http1,1527410766.0
0,911.0,513.0,1429.0,http1,1527410825.0
0,861.0,509.0,1374.0,http1,1527410886.0
0,847.0,491.0,1343.0,http1,1527410946.0
0,917.0,517.0,1438.0,http1,1527411005.0
0,840.0,510.0,1355.0,http1,1527411066.0
0,844.0,482.0,1334.0,http1,1527411125.0
