,computationTime,networkTime,plt,protocol,timestamp
0,288.0,345.0,636.0,http1,1526927104.0
0,355.0,314.0,673.0,http1,1526927165.0
0,368.0,358.0,730.0,http1,1526927225.0
0,557.0,360.0,921.0,http1,1526927285.0
0,347.0,374.0,726.0,http1,1526927344.0
0,361.0,304.0,668.0,http1,1526927405.0
0,318.0,354.0,680.0,http1,1526927465.0
0,348.0,346.0,698.0,http1,1526927525.0
0,339.0,339.0,681.0,http1,1526927585.0
0,330.0,306.0,640.0,http1,1526927644.0
0,340.0,357.0,701.0,http1,1526927705.0
0,300.0,365.0,668.0,http1,1526927764.0
0,325.0,345.0,674.0,http1,1526927825.0
0,368.0,334.0,706.0,http1,1526927885.0
0,364.0,365.0,736.0,http1,1526927945.0
0,343.0,354.0,702.0,http1,1526928005.0
0,351.0,305.0,662.0,http1,1526928064.0
0,365.0,366.0,736.0,http1,1526928125.0
0,346.0,359.0,711.0,http1,1526928184.0
0,349.0,363.0,716.0,http1,1526928245.0
0,363.0,356.0,722.0,http1,1526928304.0
0,355.0,369.0,727.0,http1,1526928365.0
0,340.0,353.0,697.0,http1,1526928424.0
0,358.0,307.0,669.0,http1,1526928485.0
0,349.0,351.0,706.0,http1,1526928545.0
0,325.0,364.0,695.0,http1,1526928605.0
0,367.0,361.0,733.0,http1,1526928665.0
0,369.0,306.0,679.0,http1,1526928724.0
0,304.0,374.0,681.0,http1,1526928785.0
0,359.0,369.0,732.0,http1,1526928844.0
0,365.0,352.0,722.0,http1,1526928905.0
0,346.0,302.0,653.0,http1,1526928964.0
0,360.0,371.0,736.0,http1,1526929025.0
0,351.0,354.0,708.0,http1,1526929084.0
0,374.0,355.0,735.0,http1,1526929145.0
0,345.0,336.0,687.0,http1,1526929205.0
0,406.0,367.0,777.0,http1,1526929265.0
0,362.0,359.0,727.0,http1,1526929325.0
0,350.0,303.0,656.0,http1,1526929385.0
0,343.0,366.0,713.0,http1,1526929445.0
0,358.0,372.0,734.0,http1,1526929504.0
0,386.0,357.0,746.0,http1,1526929565.0
0,361.0,307.0,671.0,http1,1526929624.0
0,336.0,362.0,707.0,http1,1526929685.0
0,336.0,359.0,702.0,http1,1526929744.0
0,365.0,314.0,683.0,http1,1526929805.0
0,349.0,355.0,707.0,http1,1526929865.0
0,372.0,355.0,731.0,http1,1526929925.0
0,356.0,369.0,730.0,http1,1526929985.0
0,339.0,357.0,701.0,http1,1526930045.0
0,349.0,365.0,717.0,http1,1526930105.0
0,375.0,353.0,732.0,http1,1526930164.0
0,399.0,360.0,763.0,http1,1526930225.0
0,357.0,331.0,692.0,http1,1526930284.0
0,332.0,373.0,710.0,http1,1526930345.0
0,331.0,349.0,685.0,http1,1526930404.0
0,410.0,367.0,783.0,http1,1526930465.0
0,326.0,366.0,697.0,http1,1526930524.0
0,357.0,360.0,727.0,http1,1526930585.0
0,311.0,348.0,662.0,http1,1526930644.0
0,476.0,328.0,809.0,http1,1526930705.0
0,313.0,360.0,676.0,http1,1526930764.0
0,359.0,358.0,725.0,http1,1526930825.0
0,351.0,365.0,720.0,http1,1526930885.0
0,389.0,373.0,765.0,http1,1526930945.0
0,360.0,348.0,711.0,http1,1526931005.0
0,352.0,354.0,710.0,http1,1526931065.0
0,327.0,334.0,668.0,http1,1526931125.0
0,357.0,359.0,720.0,http1,1526931184.0
0,360.0,381.0,746.0,http1,1526931245.0
0,323.0,345.0,674.0,http1,1526931304.0
0,352.0,362.0,721.0,http1,1526931365.0
0,363.0,347.0,714.0,http1,1526931424.0
0,338.0,352.0,694.0,http1,1526931485.0
0,321.0,338.0,663.0,http1,1526931544.0
0,353.0,338.0,695.0,http1,1526931605.0
0,368.0,376.0,749.0,http1,1526931665.0
0,367.0,364.0,734.0,http1,1526931725.0
0,347.0,370.0,724.0,http1,1526931785.0
0,358.0,358.0,721.0,http1,1526931845.0
0,357.0,356.0,716.0,http1,1526931905.0
0,338.0,362.0,703.0,http1,1526931964.0
0,328.0,343.0,675.0,http1,1526932025.0
0,361.0,374.0,740.0,http1,1526932084.0
0,352.0,359.0,714.0,http1,1526932145.0
0,317.0,345.0,665.0,http1,1526932204.0
0,365.0,365.0,735.0,http1,1526932265.0
0,326.0,356.0,689.0,http1,1526932325.0
0,369.0,350.0,724.0,http1,1526932385.0
0,339.0,359.0,703.0,http1,1526932445.0
0,380.0,336.0,722.0,http1,1526932505.0
0,324.0,370.0,699.0,http1,1526932565.0
0,346.0,361.0,712.0,http1,1526932625.0
0,417.0,316.0,737.0,http1,1526932685.0
0,379.0,352.0,736.0,http1,1526932744.0
0,358.0,353.0,715.0,http1,1526932805.0
0,372.0,354.0,730.0,http1,1526932864.0
0,402.0,335.0,741.0,http1,1526932925.0
0,377.0,363.0,744.0,http1,1526932984.0
0,358.0,365.0,727.0,http1,1526933045.0
0,342.0,306.0,656.0,http1,1526933104.0
0,380.0,344.0,728.0,http1,1526933165.0
0,351.0,357.0,711.0,http1,1526933225.0
0,370.0,366.0,740.0,http1,1526933285.0
0,364.0,324.0,692.0,http1,1526933345.0
0,384.0,366.0,758.0,http1,1526933405.0
0,366.0,384.0,755.0,http1,1526933465.0
0,364.0,332.0,702.0,http1,1526933525.0
0,400.0,316.0,720.0,http1,1526933585.0
0,338.0,356.0,699.0,http1,1526933644.0
0,395.0,379.0,778.0,http1,1526933705.0
0,352.0,341.0,697.0,http1,1526933764.0
0,399.0,323.0,725.0,http1,1526933825.0
0,334.0,376.0,714.0,http1,1526933884.0
0,358.0,373.0,735.0,http1,1526933945.0
