,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,403.0,1532675295127.0,1532675294613.0,1532675295530.0,1532675294610.0,511.0,920.0,http2,1532675295111.0,1532675295124.0,1532675295112.0,1532675296.0,502.0
0,379.0,1532675345992.0,1532675345673.0,1532675346371.0,1532675345672.0,317.0,699.0,http2,1532675345976.0,1532675345990.0,1532675345982.0,1532675346.0,310.0
0,387.0,1532675405799.0,1532675405517.0,1532675406186.0,1532675405514.0,275.0,672.0,http2,1532675405781.0,1532675405792.0,1532675405787.0,1532675406.0,273.0
0,355.0,1532675465735.0,1532675465343.0,1532675466090.0,1532675465342.0,388.0,748.0,http2,1532675465719.0,1532675465731.0,1532675465722.0,1532675466.0,380.0
0,369.0,1532675525529.0,1532675525237.0,1532675525898.0,1532675525233.0,289.0,665.0,http2,1532675525510.0,1532675525526.0,1532675525517.0,1532675526.0,284.0
0,360.0,1532675585315.0,1532675585043.0,1532675585675.0,1532675585042.0,265.0,633.0,http2,1532675585297.0,1532675585308.0,1532675585303.0,1532675586.0,261.0
0,376.0,1532675645095.0,1532675644817.0,1532675645471.0,1532675644817.0,277.0,654.0,http2,1532675645079.0,1532675645094.0,1532675645082.0,1532675645.0,265.0
0,379.0,1532675705900.0,1532675705625.0,1532675706279.0,1532675705625.0,273.0,654.0,http2,1532675705884.0,1532675705898.0,1532675705889.0,1532675706.0,264.0
0,347.0,1532675765697.0,1532675765406.0,1532675766044.0,1532675765403.0,287.0,641.0,http2,1532675765678.0,1532675765693.0,1532675765685.0,1532675766.0,282.0
0,391.0,1532675825476.0,1532675825206.0,1532675825867.0,1532675825206.0,268.0,661.0,http2,1532675825461.0,1532675825474.0,1532675825466.0,1532675826.0,260.0
0,394.0,1532675885304.0,1532675885013.0,1532675885698.0,1532675885009.0,289.0,689.0,http2,1532675885289.0,1532675885302.0,1532675885294.0,1532675886.0,285.0
0,345.0,1532675945178.0,1532675944838.0,1532675945523.0,1532675944837.0,336.0,686.0,http2,1532675945162.0,1532675945174.0,1532675945166.0,1532675946.0,329.0
0,348.0,1532676004947.0,1532676004654.0,1532676005295.0,1532676004645.0,285.0,650.0,http2,1532676004927.0,1532676004939.0,1532676004933.0,1532676005.0,288.0
0,360.0,1532676065720.0,1532676065442.0,1532676066080.0,1532676065442.0,276.0,638.0,http2,1532676065705.0,1532676065718.0,1532676065710.0,1532676066.0,268.0
0,356.0,1532676125536.0,1532676125214.0,1532676125892.0,1532676125211.0,320.0,681.0,http2,1532676125521.0,1532676125534.0,1532676125526.0,1532676126.0,315.0
0,378.0,1532676185313.0,1532676185026.0,1532676185691.0,1532676185025.0,279.0,666.0,http2,1532676185298.0,1532676185305.0,1532676185300.0,1532676186.0,275.0
0,378.0,1532676245159.0,1532676244823.0,1532676245537.0,1532676244822.0,332.0,715.0,http2,1532676245143.0,1532676245155.0,1532676245146.0,1532676246.0,324.0
0,375.0,1532676305043.0,1532676304670.0,1532676305418.0,1532676304666.0,365.0,752.0,http2,1532676305022.0,1532676305035.0,1532676305030.0,1532676305.0,364.0
0,358.0,1532676366048.0,1532676365568.0,1532676366406.0,1532676365566.0,478.0,840.0,http2,1532676366033.0,1532676366046.0,1532676366038.0,1532676366.0,472.0
0,355.0,1532676425943.0,1532676425557.0,1532676426298.0,1532676425553.0,382.0,745.0,http2,1532676425927.0,1532676425939.0,1532676425930.0,1532676426.0,377.0
0,354.0,1532676485824.0,1532676485431.0,1532676486178.0,1532676485430.0,391.0,748.0,http2,1532676485810.0,1532676485822.0,1532676485814.0,1532676486.0,384.0
0,351.0,1532676545699.0,1532676545318.0,1532676546050.0,1532676545314.0,374.0,736.0,http2,1532676545681.0,1532676545692.0,1532676545687.0,1532676546.0,373.0
0,346.0,1532676605547.0,1532676605185.0,1532676605893.0,1532676605185.0,360.0,708.0,http2,1532676605531.0,1532676605545.0,1532676605534.0,1532676606.0,349.0
0,376.0,1532676665396.0,1532676665037.0,1532676665772.0,1532676665035.0,357.0,737.0,http2,1532676665381.0,1532676665394.0,1532676665386.0,1532676666.0,351.0
0,350.0,1532676725259.0,1532676724894.0,1532676725609.0,1532676724893.0,358.0,716.0,http2,1532676725241.0,1532676725252.0,1532676725247.0,1532676726.0,354.0
0,355.0,1532676785103.0,1532676784742.0,1532676785458.0,1532676784741.0,354.0,717.0,http2,1532676785089.0,1532676785096.0,1532676785091.0,1532676785.0,350.0
0,382.0,1532676845968.0,1532676845599.0,1532676846350.0,1532676845598.0,367.0,752.0,http2,1532676845952.0,1532676845966.0,1532676845957.0,1532676846.0,359.0
0,384.0,1532676905895.0,1532676905486.0,1532676906279.0,1532676905486.0,405.0,793.0,http2,1532676905879.0,1532676905891.0,1532676905882.0,1532676906.0,396.0
0,387.0,1532676965791.0,1532676965423.0,1532676966178.0,1532676965418.0,360.0,760.0,http2,1532676965776.0,1532676965783.0,1532676965778.0,1532676966.0,360.0
0,443.0,1532677025795.0,1532677025350.0,1532677026238.0,1532677025348.0,439.0,890.0,http2,1532677025769.0,1532677025789.0,1532677025783.0,1532677026.0,435.0
0,348.0,1532677085779.0,1532677085377.0,1532677086127.0,1532677085376.0,400.0,751.0,http2,1532677085763.0,1532677085777.0,1532677085766.0,1532677086.0,390.0
