,computationTime,networkTime,plt,protocol,timestamp
0,901.0,461.0,1369.0,http1,1527409685.0
0,982.0,465.0,1452.0,http1,1527409746.0
0,856.0,503.0,1364.0,http1,1527409806.0
0,899.0,490.0,1394.0,http1,1527409865.0
0,901.0,462.0,1370.0,http1,1527409926.0
0,823.0,498.0,1326.0,http1,1527409986.0
0,907.0,500.0,1412.0,http1,1527410045.0
0,1190.0,470.0,1664.0,http1,1527410106.0
0,852.0,481.0,1339.0,http1,1527410166.0
0,877.0,464.0,1347.0,http1,1527410225.0
0,849.0,504.0,1359.0,http1,1527410285.0
0,871.0,470.0,1345.0,http1,1527410346.0
0,921.0,480.0,1407.0,http1,1527410406.0
0,891.0,467.0,1363.0,http1,1527410465.0
0,931.0,499.0,1434.0,http1,1527410526.0
0,878.0,457.0,1342.0,http1,1527410586.0
0,884.0,465.0,1356.0,http1,1527410645.0
0,903.0,458.0,1367.0,http1,1527410705.0
0,917.0,492.0,1415.0,http1,1527410766.0
0,874.0,456.0,1338.0,http1,1527410825.0
0,894.0,460.0,1364.0,http1,1527410885.0
0,909.0,493.0,1407.0,http1,1527410946.0
0,909.0,509.0,1423.0,http1,1527411006.0
0,871.0,459.0,1334.0,http1,1527411065.0
0,906.0,462.0,1373.0,http1,1527411125.0
