,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,4002.0,1535290204848.0,1535290204109.0,1535290208850.0,1535290204106.0,747.0,4744.0,http2,1535290204632.0,1535290204856.0,1535290204837.0,1535290209.0,731.0
0,4074.0,1535290264534.0,1535290263802.0,1535290268608.0,1535290263801.0,739.0,4807.0,http2,1535290264317.0,1535290264541.0,1535290264523.0,1535290269.0,722.0
0,3985.0,1535290325318.0,1535290324562.0,1535290329303.0,1535290324561.0,763.0,4742.0,http2,1535290325101.0,1535290325325.0,1535290325307.0,1535290329.0,746.0
0,3959.0,1535290384982.0,1535290384257.0,1535290388941.0,1535290384253.0,733.0,4688.0,http2,1535290384765.0,1535290384990.0,1535290384971.0,1535290389.0,718.0
0,3755.0,1535290444623.0,1535290443878.0,1535290448378.0,1535290443877.0,752.0,4501.0,http2,1535290444406.0,1535290444630.0,1535290444611.0,1535290448.0,734.0
0,3626.0,1535290505134.0,1535290504379.0,1535290508760.0,1535290504378.0,762.0,4382.0,http2,1535290504903.0,1535290505141.0,1535290505123.0,1535290509.0,745.0
0,3912.0,1535290564493.0,1535290563769.0,1535290568405.0,1535290563765.0,731.0,4640.0,http2,1535290564276.0,1535290564500.0,1535290564482.0,1535290568.0,717.0
0,4021.0,1535290625208.0,1535290624445.0,1535290629229.0,1535290624445.0,770.0,4784.0,http2,1535290624992.0,1535290625215.0,1535290625197.0,1535290629.0,752.0
0,3954.0,1535290684881.0,1535290684161.0,1535290688835.0,1535290684161.0,727.0,4674.0,http2,1535290684664.0,1535290684888.0,1535290684870.0,1535290689.0,709.0
0,3984.0,1535290744443.0,1535290743709.0,1535290748427.0,1535290743709.0,741.0,4718.0,http2,1535290744226.0,1535290744450.0,1535290744432.0,1535290748.0,723.0
0,3791.0,1535290805135.0,1535290804377.0,1535290808926.0,1535290804377.0,766.0,4549.0,http2,1535290804918.0,1535290805143.0,1535290805124.0,1535290809.0,747.0
0,5475.0,1535290864678.0,1535290863937.0,1535290870153.0,1535290863937.0,748.0,6216.0,http2,1535290864461.0,1535290864685.0,1535290864667.0,1535290870.0,730.0
0,5595.0,1535290924780.0,1535290924029.0,1535290930375.0,1535290924029.0,758.0,6346.0,http2,1535290924563.0,1535290924787.0,1535290924769.0,1535290930.0,740.0
0,6392.0,1535290984975.0,1535290984264.0,1535290991367.0,1535290984264.0,718.0,7103.0,http2,1535290984758.0,1535290984982.0,1535290984964.0,1535290991.0,700.0
0,5382.0,1535291045160.0,1535291044425.0,1535291050542.0,1535291044425.0,742.0,6117.0,http2,1535291044943.0,1535291045167.0,1535291045149.0,1535291051.0,724.0
0,5032.0,1535291105322.0,1535291104554.0,1535291110354.0,1535291104553.0,774.0,5801.0,http2,1535291105104.0,1535291105328.0,1535291105311.0,1535291110.0,758.0
0,4932.0,1535291165152.0,1535291164418.0,1535291170084.0,1535291164417.0,741.0,5667.0,http2,1535291164924.0,1535291165159.0,1535291165140.0,1535291170.0,723.0
0,3905.0,1535291224824.0,1535291224086.0,1535291228729.0,1535291224085.0,745.0,4644.0,http2,1535291224607.0,1535291224831.0,1535291224813.0,1535291229.0,728.0
0,3724.0,1535291284463.0,1535291283735.0,1535291288187.0,1535291283734.0,735.0,4453.0,http2,1535291284246.0,1535291284470.0,1535291284452.0,1535291288.0,718.0
0,3537.0,1535291344932.0,1535291344185.0,1535291348469.0,1535291344185.0,755.0,4284.0,http2,1535291344713.0,1535291344940.0,1535291344921.0,1535291348.0,736.0
0,5191.0,1535291405234.0,1535291404469.0,1535291410425.0,1535291404468.0,773.0,5957.0,http2,1535291405018.0,1535291405242.0,1535291405223.0,1535291410.0,755.0
0,3862.0,1535291465166.0,1535291464429.0,1535291469028.0,1535291464425.0,744.0,4603.0,http2,1535291464949.0,1535291465173.0,1535291465155.0,1535291469.0,730.0
0,5541.0,1535291524779.0,1535291524045.0,1535291530320.0,1535291524041.0,742.0,6279.0,http2,1535291524562.0,1535291524787.0,1535291524768.0,1535291530.0,727.0
0,6221.0,1535291584945.0,1535291584197.0,1535291591166.0,1535291584196.0,755.0,6970.0,http2,1535291584725.0,1535291584952.0,1535291584934.0,1535291591.0,738.0
0,3636.0,1535291644802.0,1535291644041.0,1535291648438.0,1535291644037.0,768.0,4401.0,http2,1535291644585.0,1535291644809.0,1535291644791.0,1535291648.0,754.0
0,3716.0,1535291705213.0,1535291704449.0,1535291708929.0,1535291704449.0,771.0,4480.0,http2,1535291704997.0,1535291705220.0,1535291705202.0,1535291709.0,753.0
0,3779.0,1535291764662.0,1535291763916.0,1535291768441.0,1535291763916.0,752.0,4525.0,http2,1535291764445.0,1535291764668.0,1535291764650.0,1535291768.0,734.0
0,3834.0,1535291825136.0,1535291824386.0,1535291828970.0,1535291824385.0,758.0,4585.0,http2,1535291824919.0,1535291825144.0,1535291825125.0,1535291829.0,740.0
0,3815.0,1535291884720.0,1535291883992.0,1535291888535.0,1535291883991.0,736.0,4544.0,http2,1535291884504.0,1535291884728.0,1535291884709.0,1535291889.0,718.0
0,4642.0,1535291945260.0,1535291944526.0,1535291949902.0,1535291944525.0,742.0,5377.0,http2,1535291945043.0,1535291945268.0,1535291945249.0,1535291950.0,724.0
0,3873.0,1535292004646.0,1535292003894.0,1535292008519.0,1535292003894.0,759.0,4625.0,http2,1535292004429.0,1535292004653.0,1535292004635.0,1535292009.0,741.0
0,4714.0,1535292065224.0,1535292064477.0,1535292069938.0,1535292064475.0,754.0,5463.0,http2,1535292065003.0,1535292065231.0,1535292065212.0,1535292070.0,737.0
0,3799.0,1535292124592.0,1535292123849.0,1535292128391.0,1535292123849.0,750.0,4542.0,http2,1535292124375.0,1535292124599.0,1535292124581.0,1535292128.0,732.0
0,6241.0,1535292185133.0,1535292184398.0,1535292191374.0,1535292184397.0,742.0,6977.0,http2,1535292184916.0,1535292185140.0,1535292185122.0,1535292192.0,725.0
0,8665.0,1535292245238.0,1535292244494.0,1535292253903.0,1535292244493.0,949.0,9410.0,http2,1535292245016.0,1535292245443.0,1535292245227.0,1535292254.0,734.0
