,computationTime,networkTime,plt,protocol,timestamp
0,883.0,668.0,1556.0,http1,1527409685.0
0,932.0,508.0,1444.0,http1,1527409746.0
0,898.0,549.0,1452.0,http1,1527409806.0
0,917.0,531.0,1455.0,http1,1527409865.0
0,915.0,511.0,1431.0,http1,1527409926.0
0,851.0,493.0,1349.0,http1,1527409986.0
0,954.0,524.0,1484.0,http1,1527410045.0
0,1071.0,534.0,1610.0,http1,1527410106.0
0,854.0,520.0,1379.0,http1,1527410165.0
0,876.0,493.0,1374.0,http1,1527410225.0
0,842.0,543.0,1396.0,http1,1527410286.0
0,843.0,524.0,1376.0,http1,1527410346.0
0,928.0,517.0,1452.0,http1,1527410405.0
0,903.0,521.0,1428.0,http1,1527410466.0
0,878.0,541.0,1425.0,http1,1527410526.0
0,917.0,662.0,1584.0,http1,1527410586.0
0,817.0,562.0,1384.0,http1,1527410646.0
0,886.0,526.0,1418.0,http1,1527410705.0
0,922.0,514.0,1441.0,http1,1527410766.0
0,859.0,528.0,1392.0,http1,1527410826.0
0,935.0,544.0,1484.0,http1,1527410885.0
0,917.0,519.0,1440.0,http1,1527410946.0
0,874.0,530.0,1408.0,http1,1527411006.0
0,888.0,532.0,1424.0,http1,1527411065.0
0,959.0,524.0,1488.0,http1,1527411126.0
