,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,16057.0,1537604704844.0,1537604703866.0,1537604720901.0,1537604703865.0,1135.0,17036.0,http2,1537604704527.0,1537604705001.0,1537604704833.0,1537604704.0,968.0
0,17066.0,1537604764840.0,1537604763870.0,1537604781906.0,1537604763869.0,1121.0,18037.0,http2,1537604764523.0,1537604764991.0,1537604764828.0,1537604764.0,959.0
0,16699.0,1537604824836.0,1537604823855.0,1537604841535.0,1537604823853.0,1141.0,17682.0,http2,1537604824519.0,1537604824996.0,1537604824825.0,1537604824.0,972.0
0,15987.0,1537604885509.0,1537604884534.0,1537604901496.0,1537604884530.0,1106.0,16966.0,http2,1537604885192.0,1537604885640.0,1537604885497.0,1537604885.0,967.0
0,16024.0,1537604945393.0,1537604944455.0,1537604961417.0,1537604944455.0,1103.0,16962.0,http2,1537604945076.0,1537604945558.0,1537604945382.0,1537604944.0,927.0
0,17700.0,1537605005390.0,1537605004394.0,1537605023090.0,1537605004389.0,1147.0,18701.0,http2,1537605005073.0,1537605005541.0,1537605005379.0,1537605004.0,990.0
0,15596.0,1537605065052.0,1537605064050.0,1537605080648.0,1537605064049.0,1300.0,16599.0,http2,1537605064736.0,1537605065350.0,1537605065040.0,1537605064.0,991.0
0,19512.0,1537605125547.0,1537605124609.0,1537605145059.0,1537605124608.0,1218.0,20451.0,http2,1537605125230.0,1537605125827.0,1537605125536.0,1537605125.0,928.0
0,15031.0,1537605185213.0,1537605184229.0,1537605200244.0,1537605184227.0,1129.0,16017.0,http2,1537605184895.0,1537605185358.0,1537605185201.0,1537605184.0,974.0
0,13576.0,1537605245207.0,1537605244221.0,1537605258783.0,1537605244220.0,1149.0,14563.0,http2,1537605244888.0,1537605245370.0,1537605245195.0,1537605244.0,975.0
0,18787.0,1537605304778.0,1537605303853.0,1537605323565.0,1537605303849.0,1079.0,19716.0,http2,1537605304461.0,1537605304932.0,1537605304767.0,1537605304.0,918.0
0,18620.0,1537605364643.0,1537605363661.0,1537605383263.0,1537605363658.0,1135.0,19605.0,http2,1537605364325.0,1537605364796.0,1537605364631.0,1537605364.0,973.0
0,17674.0,1537605425915.0,1537605424401.0,1537605443589.0,1537605424400.0,1664.0,19189.0,http2,1537605425597.0,1537605426065.0,1537605425903.0,1537605424.0,1503.0
0,17359.0,1537605485542.0,1537605484586.0,1537605502901.0,1537605484585.0,1125.0,18316.0,http2,1537605485225.0,1537605485711.0,1537605485530.0,1537605485.0,945.0
