,loadingTime,protocol,timestamp
0,368.3607578277588,http2_multi,1532420164.2621732
0,389.3005847930908,http2_multi,1532420223.981821
0,385.78104972839355,http2_multi,1532420283.683925
0,396.61526679992676,http2_multi,1532420343.4022589
0,390.84362983703613,http2_multi,1532420404.1129425
0,388.5650634765625,http2_multi,1532420463.8288288
0,383.5771083831787,http2_multi,1532420523.541828
0,375.8087158203125,http2_multi,1532420584.245768
0,379.7745704650879,http2_multi,1532420643.9376855
0,370.26500701904297,http2_multi,1532420703.634712
0,400.421142578125,http2_multi,1532420764.3775342
0,398.65660667419434,http2_multi,1532420824.0884616
0,383.47554206848145,http2_multi,1532420883.8020132
0,399.92308616638184,http2_multi,1532420943.5300417
0,395.04146575927734,http2_multi,1532421004.2441661
0,376.8904209136963,http2_multi,1532421063.9384794
0,395.54595947265625,http2_multi,1532421123.657984
0,382.9541206359863,http2_multi,1532421183.3610394
0,394.9470520019531,http2_multi,1532421244.0819888
0,377.09760665893555,http2_multi,1532421303.7882283
0,395.9999084472656,http2_multi,1532421363.4978976
0,393.2206630706787,http2_multi,1532421424.2184687
0,386.71326637268066,http2_multi,1532421483.9375327
