,loadingTime,protocol,timestamp
0,238.93165588378906,http1,1532420163.1457963
0,244.2314624786377,http1,1532420222.5141919
0,235.87584495544434,http1,1532420282.863441
0,229.6438217163086,http1,1532420342.213
0,220.33286094665527,http1,1532420402.55012
0,244.89116668701172,http1,1532420462.9162543
0,250.55742263793945,http1,1532420522.2770898
0,312.17479705810547,http1,1532420582.704756
0,284.2421531677246,http1,1532420643.105722
0,258.50653648376465,http1,1532420702.475886
0,239.95137214660645,http1,1532420762.825708
0,250.16260147094727,http1,1532420823.1879685
0,258.1658363342285,http1,1532420882.5538251
0,221.8480110168457,http1,1532420942.8873622
0,242.9342269897461,http1,1532421002.247327
0,226.00030899047852,http1,1532421062.5938432
0,243.67880821228027,http1,1532421122.9459763
0,230.87239265441895,http1,1532421182.2886248
0,229.99262809753418,http1,1532421242.629208
0,248.1062412261963,http1,1532421302.989724
0,237.55550384521484,http1,1532421362.337534
0,223.71220588684082,http1,1532421422.6693492
0,243.99089813232422,http1,1532421483.026461
