,loadingTime,protocol,timestamp
0,271.81243896484375,http2_multi,1532416382.7513056
0,270.2951431274414,http2_multi,1532416443.1908922
0,271.52514457702637,http2_multi,1532416502.636304
0,291.1992073059082,http2_multi,1532416563.100946
0,270.2219486236572,http2_multi,1532416622.5562863
0,277.1868705749512,http2_multi,1532416683.0025873
0,254.26268577575684,http2_multi,1532416742.4270706
0,241.49155616760254,http2_multi,1532416802.8417742
0,288.9132499694824,http2_multi,1532416862.2966657
0,260.50496101379395,http2_multi,1532416922.7241707
0,270.8287239074707,http2_multi,1532416983.159992
0,274.42383766174316,http2_multi,1532417042.6089246
0,279.7548770904541,http2_multi,1532417103.0642493
0,267.9789066314697,http2_multi,1532417162.4982347
0,258.55374336242676,http2_multi,1532417222.9283361
0,265.7208442687988,http2_multi,1532417282.3639715
0,267.9769992828369,http2_multi,1532417342.8068461
0,269.8962688446045,http2_multi,1532417403.2441328
0,275.6085395812988,http2_multi,1532417462.6904233
0,264.39642906188965,http2_multi,1532417523.1230435
0,276.5500545501709,http2_multi,1532417582.5706758
0,270.9951400756836,http2_multi,1532417643.014856
0,246.7808723449707,http2_multi,1532417702.430789
0,246.5841770172119,http2_multi,1532417762.8488398
0,237.85114288330078,http2_multi,1532417822.2722256
0,259.8690986633301,http2_multi,1532417882.698989
0,233.0005168914795,http2_multi,1532417943.105924
0,267.35591888427734,http2_multi,1532418002.5524976
0,269.95396614074707,http2_multi,1532418062.9900203
0,274.61695671081543,http2_multi,1532418122.4352105
0,280.00330924987793,http2_multi,1532418182.8857427
