,computationTime,networkTime,plt,protocol,timestamp
0,471.0,315.0,789.0,http2,1527414905.0
0,505.0,321.0,829.0,http2,1527414965.0
0,399.0,328.0,732.0,http2,1527415025.0
0,544.0,475.0,1022.0,http2,1527415085.0
0,399.0,323.0,725.0,http2,1527415145.0
0,304.0,327.0,635.0,http2,1527415205.0
0,289.0,368.0,661.0,http2,1527415265.0
0,330.0,333.0,665.0,http2,1527415325.0
0,310.0,375.0,689.0,http2,1527415385.0
0,401.0,369.0,774.0,http2,1527415445.0
0,405.0,334.0,745.0,http2,1527415505.0
0,395.0,345.0,747.0,http2,1527415565.0
0,312.0,365.0,680.0,http2,1527415624.0
0,343.0,366.0,712.0,http2,1527415685.0
0,298.0,556.0,858.0,http2,1527415745.0
0,292.0,331.0,626.0,http2,1527415804.0
0,411.0,387.0,802.0,http2,1527415865.0
0,403.0,333.0,739.0,http2,1527415925.0
0,464.0,458.0,928.0,http2,1527415985.0
0,384.0,373.0,765.0,http2,1527416045.0
