,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,395.0,1533571504744.0,1533571504215.0,1533571505139.0,1533571504214.0,527.0,925.0,http1,1533571504729.0,1533571504742.0,1533571504732.0,1533571505.0,518.0
0,400.0,1533571564467.0,1533571564139.0,1533571564867.0,1533571564138.0,326.0,729.0,http1,1533571564453.0,1533571564465.0,1533571564455.0,1533571565.0,317.0
0,409.0,1533571624205.0,1533571623865.0,1533571624614.0,1533571623862.0,338.0,752.0,http1,1533571624192.0,1533571624203.0,1533571624193.0,1533571625.0,331.0
0,446.0,1533571684983.0,1533571684608.0,1533571685429.0,1533571684606.0,373.0,823.0,http1,1533571684969.0,1533571684981.0,1533571684971.0,1533571685.0,365.0
0,368.0,1533571744947.0,1533571744423.0,1533571745315.0,1533571744422.0,521.0,893.0,http1,1533571744932.0,1533571744944.0,1533571744934.0,1533571745.0,512.0
0,472.0,1533571804835.0,1533571804311.0,1533571805307.0,1533571804310.0,522.0,997.0,http1,1533571804621.0,1533571804833.0,1533571804823.0,1533571805.0,513.0
0,416.0,1533571864658.0,1533571864292.0,1533571865074.0,1533571864292.0,363.0,782.0,http1,1533571864643.0,1533571864655.0,1533571864646.0,1533571865.0,354.0
0,387.0,1533571924382.0,1533571924070.0,1533571924769.0,1533571924069.0,310.0,700.0,http1,1533571924368.0,1533571924380.0,1533571924370.0,1533571925.0,301.0
0,569.0,1533571984110.0,1533571983762.0,1533571984679.0,1533571983761.0,346.0,918.0,http1,1533571984096.0,1533571984108.0,1533571984098.0,1533571985.0,337.0
0,546.0,1533572045042.0,1533572044679.0,1533572045588.0,1533572044678.0,361.0,910.0,http1,1533572045026.0,1533572045040.0,1533572045030.0,1533572046.0,352.0
0,383.0,1533572104956.0,1533572104592.0,1533572105339.0,1533572104590.0,362.0,749.0,http1,1533572104935.0,1533572104954.0,1533572104944.0,1533572105.0,354.0
0,401.0,1533572164667.0,1533572164334.0,1533572165068.0,1533572164334.0,330.0,734.0,http1,1533572164651.0,1533572164664.0,1533572164654.0,1533572165.0,320.0
0,479.0,1533572224666.0,1533572224075.0,1533572225145.0,1533572224073.0,589.0,1072.0,http1,1533572224653.0,1533572224664.0,1533572224654.0,1533572225.0,581.0
0,492.0,1533572284515.0,1533572284131.0,1533572285007.0,1533572284131.0,382.0,876.0,http1,1533572284501.0,1533572284513.0,1533572284503.0,1533572285.0,372.0
0,756.0,1533572344351.0,1533572344006.0,1533572345107.0,1533572344005.0,343.0,1102.0,http1,1533572344338.0,1533572344349.0,1533572344339.0,1533572345.0,334.0
0,775.0,1533572404441.0,1533572404097.0,1533572405216.0,1533572404097.0,341.0,1119.0,http1,1533572404427.0,1533572404438.0,1533572404429.0,1533572405.0,332.0
0,452.0,1533572464580.0,1533572464219.0,1533572465032.0,1533572464214.0,359.0,818.0,http1,1533572464566.0,1533572464578.0,1533572464568.0,1533572465.0,354.0
0,402.0,1533572524482.0,1533572524028.0,1533572524884.0,1533572524026.0,452.0,858.0,http1,1533572524469.0,1533572524480.0,1533572524470.0,1533572525.0,444.0
0,669.0,1533572584233.0,1533572583874.0,1533572584902.0,1533572583873.0,357.0,1029.0,http1,1533572584219.0,1533572584231.0,1533572584221.0,1533572585.0,348.0
0,464.0,1533572644281.0,1533572643910.0,1533572644745.0,1533572643906.0,369.0,839.0,http1,1533572644268.0,1533572644279.0,1533572644270.0,1533572645.0,364.0
