,computationTime,networkTime,plt,protocol,timestamp
0,391.0,400.0,798.0,http1,1526924045.0
0,361.0,340.0,706.0,http1,1526924105.0
0,372.0,370.0,747.0,http1,1526924165.0
0,359.0,406.0,768.0,http1,1526924225.0
0,354.0,371.0,729.0,http1,1526924285.0
0,401.0,390.0,796.0,http1,1526924345.0
0,371.0,410.0,793.0,http1,1526924405.0
0,365.0,393.0,762.0,http1,1526924465.0
0,475.0,332.0,815.0,http1,1526924525.0
0,315.0,493.0,811.0,http1,1526924585.0
0,421.0,368.0,798.0,http1,1526924645.0
0,335.0,312.0,652.0,http1,1526924704.0
0,419.0,405.0,827.0,http1,1526924765.0
0,337.0,433.0,774.0,http1,1526924825.0
0,315.0,396.0,716.0,http1,1526924885.0
0,372.0,374.0,750.0,http1,1526924945.0
0,399.0,409.0,812.0,http1,1526925005.0
0,336.0,376.0,717.0,http1,1526925064.0
0,386.0,354.0,747.0,http1,1526925125.0
0,460.0,378.0,841.0,http1,1526925185.0
0,431.0,364.0,808.0,http1,1526925245.0
0,327.0,347.0,678.0,http1,1526925304.0
0,424.0,341.0,770.0,http1,1526925365.0
0,340.0,431.0,775.0,http1,1526925424.0
0,377.0,528.0,908.0,http1,1526925485.0
0,395.0,367.0,766.0,http1,1526925544.0
0,380.0,383.0,767.0,http1,1526925605.0
0,378.0,362.0,744.0,http1,1526925664.0
0,459.0,354.0,816.0,http1,1526925725.0
0,329.0,344.0,680.0,http1,1526925784.0
0,394.0,360.0,758.0,http1,1526925845.0
0,335.0,344.0,686.0,http1,1526925904.0
0,353.0,371.0,729.0,http1,1526925965.0
0,319.0,352.0,675.0,http1,1526926024.0
0,393.0,405.0,805.0,http1,1526926085.0
0,335.0,445.0,784.0,http1,1526926144.0
0,337.0,391.0,731.0,http1,1526926205.0
0,307.0,348.0,659.0,http1,1526926264.0
0,407.0,382.0,794.0,http1,1526926325.0
0,327.0,517.0,851.0,http1,1526926385.0
0,358.0,331.0,693.0,http1,1526926445.0
0,341.0,364.0,709.0,http1,1526926505.0
0,378.0,372.0,756.0,http1,1526926565.0
0,384.0,373.0,760.0,http1,1526926625.0
0,397.0,349.0,749.0,http1,1526926685.0
0,346.0,432.0,785.0,http1,1526926745.0
0,375.0,387.0,768.0,http1,1526926805.0
0,343.0,352.0,700.0,http1,1526926865.0
0,363.0,372.0,739.0,http1,1526926925.0
0,360.0,372.0,736.0,http1,1526926985.0
