,computationTime,networkTime,plt,protocol,timestamp
0,456.0,322.0,781.0,http2,1527565144.0
0,365.0,390.0,762.0,http2,1527565205.0
0,365.0,356.0,723.0,http2,1527565265.0
0,444.0,311.0,757.0,http2,1527565325.0
0,432.0,372.0,806.0,http2,1527565385.0
0,401.0,395.0,799.0,http2,1527565445.0
0,452.0,397.0,851.0,http2,1527565505.0
0,492.0,320.0,814.0,http2,1527565565.0
0,491.0,383.0,878.0,http2,1527565625.0
0,411.0,354.0,767.0,http2,1527565685.0
0,372.0,333.0,709.0,http2,1527565745.0
0,394.0,391.0,788.0,http2,1527565805.0
0,377.0,339.0,718.0,http2,1527565864.0
0,477.0,354.0,835.0,http2,1527565925.0
0,377.0,303.0,683.0,http2,1527565984.0
0,401.0,422.0,826.0,http2,1527566045.0
0,417.0,370.0,789.0,http2,1527566105.0
