,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,3796.0,1536290704938.0,1536290704541.0,1536290708734.0,1536290704539.0,404.0,4195.0,http1,1536290704896.0,1536290704945.0,1536290704925.0,1536290705.0,386.0
0,4581.0,1536290764611.0,1536290764227.0,1536290769192.0,1536290764227.0,391.0,4965.0,http1,1536290764574.0,1536290764618.0,1536290764599.0,1536290764.0,372.0
0,3932.0,1536290825116.0,1536290824665.0,1536290829048.0,1536290824665.0,482.0,4383.0,http1,1536290825068.0,1536290825147.0,1536290825104.0,1536290825.0,439.0
0,4158.0,1536290884936.0,1536290884521.0,1536290889094.0,1536290884519.0,423.0,4575.0,http1,1536290884892.0,1536290884944.0,1536290884924.0,1536290885.0,405.0
0,3792.0,1536290944979.0,1536290944562.0,1536290948771.0,1536290944561.0,426.0,4210.0,http1,1536290944937.0,1536290944988.0,1536290944967.0,1536290945.0,406.0
0,3975.0,1536291004604.0,1536291004237.0,1536291008579.0,1536291004236.0,375.0,4343.0,http1,1536291004566.0,1536291004612.0,1536291004592.0,1536291004.0,356.0
0,3750.0,1536291064472.0,1536291064063.0,1536291068222.0,1536291064062.0,417.0,4160.0,http1,1536291064431.0,1536291064480.0,1536291064460.0,1536291064.0,398.0
0,3638.0,1536291125158.0,1536291124715.0,1536291128796.0,1536291124715.0,490.0,4081.0,http1,1536291125093.0,1536291125205.0,1536291125146.0,1536291125.0,431.0
0,4302.0,1536291184803.0,1536291184388.0,1536291189105.0,1536291184387.0,447.0,4718.0,http1,1536291184756.0,1536291184835.0,1536291184792.0,1536291184.0,405.0
0,4005.0,1536291245040.0,1536291244586.0,1536291249045.0,1536291244586.0,463.0,4459.0,http1,1536291244994.0,1536291245049.0,1536291245028.0,1536291245.0,442.0
0,4006.0,1536291304962.0,1536291304567.0,1536291308968.0,1536291304565.0,419.0,4403.0,http1,1536291304911.0,1536291304986.0,1536291304951.0,1536291305.0,386.0
0,4002.0,1536291364810.0,1536291364418.0,1536291368812.0,1536291364417.0,401.0,4395.0,http1,1536291364772.0,1536291364819.0,1536291364798.0,1536291364.0,381.0
0,4152.0,1536291424715.0,1536291424295.0,1536291428867.0,1536291424294.0,429.0,4573.0,http1,1536291424674.0,1536291424724.0,1536291424703.0,1536291424.0,409.0
0,3798.0,1536291489693.0,1536291484309.0,1536291493491.0,1536291484307.0,5393.0,9184.0,http1,1536291489655.0,1536291489702.0,1536291489681.0,1536291484.0,5374.0
0,3738.0,1536291544384.0,1536291543967.0,1536291548122.0,1536291543966.0,426.0,4156.0,http1,1536291544347.0,1536291544393.0,1536291544372.0,1536291544.0,406.0
0,3669.0,1536291610249.0,1536291604593.0,1536291613918.0,1536291604591.0,5682.0,9327.0,http1,1536291610211.0,1536291610275.0,1536291610237.0,1536291605.0,5646.0
0,4424.0,1536291664777.0,1536291664371.0,1536291669201.0,1536291664371.0,414.0,4830.0,http1,1536291664738.0,1536291664785.0,1536291664765.0,1536291664.0,394.0
0,4267.0,1536291725330.0,1536291724646.0,1536291729597.0,1536291724643.0,845.0,4954.0,http1,1536291725272.0,1536291725491.0,1536291725318.0,1536291725.0,675.0
0,6323.0,1536291784443.0,1536291784048.0,1536291790766.0,1536291784048.0,404.0,6718.0,http1,1536291784394.0,1536291784452.0,1536291784431.0,1536291784.0,383.0
