,computationTime,networkTime,plt,protocol,timestamp
0,678.0,555.0,1235.0,http2,1527407645.0
0,947.0,580.0,1530.0,http2,1527407706.0
0,2387.0,603.0,2993.0,http2,1527407767.0
0,665.0,546.0,1214.0,http2,1527407825.0
0,704.0,654.0,1362.0,http2,1527407885.0
0,651.0,557.0,1212.0,http2,1527407945.0
0,672.0,514.0,1189.0,http2,1527408005.0
0,679.0,569.0,1254.0,http2,1527408066.0
0,2236.0,541.0,2781.0,http2,1527408127.0
0,1263.0,499.0,1766.0,http2,1527408186.0
0,910.0,539.0,1453.0,http2,1527408245.0
0,1679.0,526.0,2208.0,http2,1527408306.0
0,1080.0,496.0,1583.0,http2,1527408366.0
0,1106.0,538.0,1648.0,http2,1527408425.0
0,1075.0,511.0,1590.0,http2,1527408486.0
0,860.0,503.0,1369.0,http2,1527408545.0
0,810.0,548.0,1361.0,http2,1527408605.0
