,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,4490.0,1535294105368.0,1535294104578.0,1535294109858.0,1535294104577.0,797.0,5281.0,http1,1535294105150.0,1535294105375.0,1535294105356.0,1535294110.0,779.0
0,4463.0,1535294164740.0,1535294164010.0,1535294169203.0,1535294164008.0,738.0,5195.0,http1,1535294164523.0,1535294164748.0,1535294164728.0,1535294169.0,720.0
0,4168.0,1535294225093.0,1535294224317.0,1535294229261.0,1535294224316.0,784.0,4945.0,http1,1535294224876.0,1535294225101.0,1535294225081.0,1535294229.0,765.0
0,6037.0,1535294285188.0,1535294284416.0,1535294291225.0,1535294284414.0,862.0,6811.0,http1,1535294284970.0,1535294285278.0,1535294285176.0,1535294291.0,762.0
0,4567.0,1535294345005.0,1535294344262.0,1535294349572.0,1535294344261.0,833.0,5311.0,http1,1535294344787.0,1535294345095.0,1535294344992.0,1535294350.0,731.0
0,4919.0,1535294405379.0,1535294404605.0,1535294410298.0,1535294404605.0,865.0,5693.0,http1,1535294405161.0,1535294405470.0,1535294405367.0,1535294410.0,762.0
0,6129.0,1535294465075.0,1535294464346.0,1535294471204.0,1535294464345.0,820.0,6859.0,http1,1535294464857.0,1535294465166.0,1535294465063.0,1535294471.0,718.0
0,5996.0,1535294524958.0,1535294524228.0,1535294530954.0,1535294524225.0,821.0,6729.0,http1,1535294524739.0,1535294525049.0,1535294524946.0,1535294531.0,721.0
0,4508.0,1535294584755.0,1535294583987.0,1535294589263.0,1535294583985.0,776.0,5278.0,http1,1535294584537.0,1535294584763.0,1535294584743.0,1535294589.0,758.0
0,4481.0,1535294645049.0,1535294644298.0,1535294649530.0,1535294644297.0,758.0,5233.0,http1,1535294644831.0,1535294645056.0,1535294645037.0,1535294650.0,740.0
0,6256.0,1535294705375.0,1535294704624.0,1535294711631.0,1535294704621.0,842.0,7010.0,http1,1535294705158.0,1535294705466.0,1535294705363.0,1535294712.0,742.0
0,4547.0,1535294765402.0,1535294764666.0,1535294769949.0,1535294764664.0,826.0,5285.0,http1,1535294765184.0,1535294765492.0,1535294765390.0,1535294770.0,726.0
0,4776.0,1535294824737.0,1535294823982.0,1535294829513.0,1535294823981.0,762.0,5532.0,http1,1535294824518.0,1535294824744.0,1535294824724.0,1535294830.0,743.0
0,6420.0,1535294885434.0,1535294884641.0,1535294891854.0,1535294884637.0,885.0,7217.0,http1,1535294885212.0,1535294885526.0,1535294885422.0,1535294892.0,785.0
0,4418.0,1535294944646.0,1535294943888.0,1535294949064.0,1535294943887.0,766.0,5177.0,http1,1535294944427.0,1535294944654.0,1535294944633.0,1535294949.0,746.0
0,4671.0,1535295004914.0,1535295004177.0,1535295009585.0,1535295004176.0,745.0,5409.0,http1,1535295004696.0,1535295004922.0,1535295004901.0,1535295010.0,725.0
0,4538.0,1535295065400.0,1535295064634.0,1535295069938.0,1535295064632.0,773.0,5306.0,http1,1535295065181.0,1535295065407.0,1535295065387.0,1535295070.0,755.0
0,4576.0,1535295124736.0,1535295123989.0,1535295129312.0,1535295123988.0,754.0,5324.0,http1,1535295124518.0,1535295124743.0,1535295124723.0,1535295129.0,735.0
0,4803.0,1535295185128.0,1535295184345.0,1535295189931.0,1535295184344.0,873.0,5587.0,http1,1535295184910.0,1535295185218.0,1535295185116.0,1535295190.0,772.0
0,4509.0,1535295244757.0,1535295244014.0,1535295249266.0,1535295244013.0,750.0,5253.0,http1,1535295244539.0,1535295244764.0,1535295244745.0,1535295249.0,732.0
0,4623.0,1535295305138.0,1535295304386.0,1535295309761.0,1535295304384.0,761.0,5377.0,http1,1535295304920.0,1535295305147.0,1535295305126.0,1535295310.0,742.0
0,4452.0,1535295364567.0,1535295363803.0,1535295369019.0,1535295363801.0,772.0,5218.0,http1,1535295364348.0,1535295364575.0,1535295364554.0,1535295369.0,753.0
0,4436.0,1535295424838.0,1535295424124.0,1535295429274.0,1535295424121.0,722.0,5153.0,http1,1535295424619.0,1535295424846.0,1535295424825.0,1535295429.0,704.0
0,5278.0,1535295485119.0,1535295484358.0,1535295490397.0,1535295484357.0,854.0,6040.0,http1,1535295484901.0,1535295485212.0,1535295485107.0,1535295490.0,750.0
0,4897.0,1535295545202.0,1535295544437.0,1535295550099.0,1535295544433.0,855.0,5666.0,http1,1535295544984.0,1535295545292.0,1535295545190.0,1535295550.0,757.0
0,4776.0,1535295604896.0,1535295604151.0,1535295609672.0,1535295604149.0,835.0,5523.0,http1,1535295604679.0,1535295604986.0,1535295604884.0,1535295610.0,735.0
0,4707.0,1535295664481.0,1535295663710.0,1535295669188.0,1535295663709.0,778.0,5479.0,http1,1535295664263.0,1535295664488.0,1535295664468.0,1535295669.0,759.0
0,6667.0,1535295724963.0,1535295724233.0,1535295731630.0,1535295724233.0,820.0,7397.0,http1,1535295724745.0,1535295725053.0,1535295724951.0,1535295732.0,718.0
0,5113.0,1535295785445.0,1535295784671.0,1535295790558.0,1535295784668.0,865.0,5890.0,http1,1535295785228.0,1535295785536.0,1535295785433.0,1535295791.0,765.0
0,4673.0,1535295845374.0,1535295844589.0,1535295850047.0,1535295844585.0,875.0,5462.0,http1,1535295845156.0,1535295845464.0,1535295845361.0,1535295850.0,776.0
0,4808.0,1535295904834.0,1535295904083.0,1535295909642.0,1535295904082.0,841.0,5560.0,http1,1535295904616.0,1535295904924.0,1535295904822.0,1535295910.0,740.0
0,6341.0,1535295964585.0,1535295963826.0,1535295970926.0,1535295963825.0,849.0,7101.0,http1,1535295964367.0,1535295964675.0,1535295964573.0,1535295971.0,748.0
0,4476.0,1535296024725.0,1535296023961.0,1535296029201.0,1535296023961.0,771.0,5240.0,http1,1535296024507.0,1535296024732.0,1535296024712.0,1535296029.0,751.0
0,4483.0,1535296085055.0,1535296084296.0,1535296089538.0,1535296084294.0,767.0,5244.0,http1,1535296084837.0,1535296085063.0,1535296085042.0,1535296090.0,748.0
