,loadingTime,protocol,timestamp
0,304.2898178100586,http1,1532421542.7462208
0,294.9965000152588,http1,1532421603.156966
0,274.5251655578613,http1,1532421662.5508828
0,244.39668655395508,http1,1532421722.9055119
0,233.4005832672119,http1,1532421782.2525034
0,235.63075065612793,http1,1532421842.6006534
0,231.7056655883789,http1,1532421902.9449131
0,232.95164108276367,http1,1532421962.30314
0,278.14269065856934,http1,1532422022.6903036
0,426.2728691101074,http1,1532422083.2306547
0,414.0782356262207,http1,1532422142.7550087
0,431.71119689941406,http1,1532422203.2983983
0,509.3262195587158,http1,1532422262.9213836
0,568.2487487792969,http1,1532422322.600433
0,588.0999565124512,http1,1532422383.2969768
0,584.1870307922363,http1,1532422442.9921699
0,487.25128173828125,http1,1532422502.5989368
0,488.19828033447266,http1,1532422563.2004848
0,535.259485244751,http1,1532422622.8459911
0,398.4799385070801,http1,1532422682.3563867
0,475.53300857543945,http1,1532422742.9445994
0,538.4163856506348,http1,1532422802.591721
0,517.7524089813232,http1,1532422863.2196555
0,608.5200309753418,http1,1532422922.9393067
0,410.5067253112793,http1,1532422982.4631512
0,857.8989505767822,http1,1532423043.4269872
0,482.3026657104492,http1,1532423103.0243058
0,420.14598846435547,http1,1532423162.5527642
0,393.39375495910645,http1,1532423223.052851
0,419.83842849731445,http1,1532423282.5850875
