,loadingTime,protocol,timestamp
0,522.3212242126465,http1,1532361543.0783577
0,429.9008846282959,http1,1532361602.6225975
0,414.42251205444336,http1,1532361663.1532059
0,394.18888092041016,http1,1532361722.6588404
0,448.1642246246338,http1,1532361783.2222393
0,442.8575038909912,http1,1532361842.7768614
0,432.9051971435547,http1,1532361903.322669
0,500.13017654418945,http1,1532361962.931096
0,471.9204902648926,http1,1532362022.5152025
0,447.42488861083984,http1,1532362083.0786588
0,422.3015308380127,http1,1532362142.6131666
0,419.3909168243408,http1,1532362203.1397126
0,248.92091751098633,http1,1532362262.4984875
0,220.05462646484375,http1,1532362322.828241
0,228.64460945129395,http1,1532362383.1674008
0,265.3231620788574,http1,1532362442.5343647
0,375.02288818359375,http1,1532362503.0218737
0,468.30010414123535,http1,1532362562.6135948
0,524.5659351348877,http1,1532362623.2624376
0,517.4911022186279,http1,1532362682.8901467
0,348.65760803222656,http1,1532362742.3535008
0,378.68714332580566,http1,1532362802.8400912
