,computationTime,networkTime,plt,protocol,timestamp
0,285.0,428.0,716.0,http2,1527499024.0
0,668.0,468.0,1138.0,http2,1527499085.0
0,860.0,442.0,1304.0,http2,1527499145.0
0,370.0,441.0,817.0,http2,1527499205.0
0,477.0,570.0,1050.0,http2,1527499265.0
0,266.0,310.0,578.0,http2,1527499324.0
0,649.0,317.0,969.0,http2,1527499385.0
0,349.0,347.0,700.0,http2,1527499444.0
0,344.0,331.0,678.0,http2,1527499505.0
0,271.0,349.0,622.0,http2,1527499564.0
0,444.0,341.0,789.0,http2,1527499625.0
0,277.0,323.0,604.0,http2,1527499684.0
0,367.0,599.0,970.0,http2,1527499745.0
0,277.0,327.0,606.0,http2,1527499804.0
0,337.0,316.0,656.0,http2,1527499865.0
0,532.0,366.0,900.0,http2,1527499925.0
0,434.0,338.0,775.0,http2,1527499985.0
0,535.0,317.0,854.0,http2,1527500045.0
