,computationTime,networkTime,plt,protocol,timestamp
0,1876.0,510.0,2390.0,http2,1527405667.0
0,588.0,494.0,1085.0,http2,1527405725.0
0,1165.0,492.0,1660.0,http2,1527405786.0
0,1342.0,512.0,1858.0,http2,1527405846.0
0,903.0,517.0,1423.0,http2,1527405906.0
0,795.0,482.0,1281.0,http2,1527405965.0
0,753.0,502.0,1258.0,http2,1527406025.0
0,691.0,620.0,1314.0,http2,1527406086.0
0,693.0,508.0,1206.0,http2,1527406146.0
0,648.0,490.0,1141.0,http2,1527406206.0
0,662.0,492.0,1157.0,http2,1527406265.0
0,680.0,529.0,1213.0,http2,1527406325.0
0,686.0,492.0,1181.0,http2,1527406385.0
0,689.0,521.0,1213.0,http2,1527406445.0
0,663.0,503.0,1169.0,http2,1527406506.0
0,687.0,487.0,1180.0,http2,1527406566.0
0,638.0,513.0,1156.0,http2,1527406626.0
0,693.0,521.0,1218.0,http2,1527406685.0
0,650.0,468.0,1122.0,http2,1527406745.0
0,656.0,483.0,1145.0,http2,1527406805.0
0,681.0,524.0,1209.0,http2,1527406865.0
0,726.0,480.0,1211.0,http2,1527406926.0
0,685.0,615.0,1306.0,http2,1527406986.0
0,653.0,516.0,1172.0,http2,1527407045.0
0,700.0,505.0,1208.0,http2,1527407105.0
0,654.0,467.0,1124.0,http2,1527407165.0
0,648.0,467.0,1118.0,http2,1527407225.0
0,688.0,508.0,1201.0,http2,1527407286.0
0,646.0,481.0,1133.0,http2,1527407346.0
0,921.0,468.0,1395.0,http2,1527407406.0
0,705.0,489.0,1197.0,http2,1527407465.0
0,656.0,520.0,1181.0,http2,1527407525.0
0,655.0,512.0,1171.0,http2,1527407585.0
