,computationTime,networkTime,plt,protocol,timestamp
0,579.0,322.0,905.0,http1,1527565085.0
0,567.0,316.0,891.0,http1,1527565145.0
0,364.0,308.0,676.0,http1,1527565205.0
0,390.0,362.0,757.0,http1,1527565265.0
0,447.0,313.0,766.0,http1,1527565325.0
0,436.0,345.0,787.0,http1,1527565385.0
0,456.0,355.0,815.0,http1,1527565445.0
0,474.0,381.0,862.0,http1,1527565505.0
0,497.0,308.0,812.0,http1,1527565565.0
0,483.0,320.0,809.0,http1,1527565625.0
0,482.0,375.0,865.0,http1,1527565685.0
0,557.0,318.0,880.0,http1,1527565745.0
0,552.0,318.0,877.0,http1,1527565805.0
0,448.0,312.0,765.0,http1,1527565865.0
0,563.0,368.0,937.0,http1,1527565925.0
0,532.0,318.0,855.0,http1,1527565985.0
0,387.0,309.0,701.0,http1,1527566045.0
0,359.0,328.0,692.0,http1,1527566105.0
0,353.0,347.0,705.0,http1,1527566165.0
0,310.0,324.0,639.0,http1,1527566224.0
