,computationTime,networkTime,plt,protocol,timestamp
0,690.0,457.0,1150.0,http2,1527408665.0
0,699.0,464.0,1165.0,http2,1527408725.0
0,707.0,414.0,1124.0,http2,1527408785.0
0,935.0,448.0,1385.0,http2,1527408846.0
0,710.0,459.0,1171.0,http2,1527408905.0
0,672.0,471.0,1149.0,http2,1527408965.0
0,644.0,413.0,1060.0,http2,1527409025.0
0,738.0,452.0,1193.0,http2,1527409086.0
0,660.0,451.0,1113.0,http2,1527409146.0
0,676.0,466.0,1146.0,http2,1527409205.0
0,649.0,419.0,1070.0,http2,1527409265.0
0,659.0,457.0,1118.0,http2,1527409325.0
0,659.0,461.0,1122.0,http2,1527409385.0
0,626.0,466.0,1095.0,http2,1527409445.0
0,622.0,429.0,1054.0,http2,1527409505.0
0,625.0,458.0,1087.0,http2,1527409565.0
0,632.0,455.0,1093.0,http2,1527409625.0
