,computationTime,domloading_ts,fetchstart_ts,loadeventend_ts,navigationstart_ts,networkTime,plt,protocol,requeststart_ts,responseend_ts,responsestart_ts,timestamp,ttfb
0,3852.0,1536080525020.0,1536080524428.0,1536080528872.0,1536080524426.0,601.0,4446.0,http1,1536080524987.0,1536080525029.0,1536080525008.0,1536080524.0,582.0
0,3875.0,1536080584646.0,1536080584319.0,1536080588521.0,1536080584319.0,334.0,4202.0,http1,1536080584624.0,1536080584653.0,1536080584634.0,1536080584.0,315.0
0,6575.0,1536080644273.0,1536080643952.0,1536080650848.0,1536080643951.0,329.0,6897.0,http1,1536080644254.0,1536080644281.0,1536080644261.0,1536080644.0,310.0
0,3629.0,1536080704684.0,1536080704351.0,1536080708313.0,1536080704350.0,341.0,3963.0,http1,1536080704663.0,1536080704692.0,1536080704671.0,1536080704.0,321.0
0,3753.0,1536080764102.0,1536080763749.0,1536080767855.0,1536080763747.0,360.0,4108.0,http1,1536080764083.0,1536080764109.0,1536080764089.0,1536080764.0,342.0
0,3729.0,1536080824738.0,1536080824383.0,1536080828467.0,1536080824383.0,363.0,4084.0,http1,1536080824697.0,1536080824746.0,1536080824726.0,1536080824.0,343.0
0,6623.0,1536080884313.0,1536080883983.0,1536080890936.0,1536080883982.0,338.0,6954.0,http1,1536080884289.0,1536080884321.0,1536080884301.0,1536080884.0,319.0
0,3810.0,1536080944720.0,1536080944367.0,1536080948530.0,1536080944367.0,362.0,4163.0,http1,1536080944697.0,1536080944729.0,1536080944708.0,1536080944.0,341.0
0,6625.0,1536081004360.0,1536081004031.0,1536081010985.0,1536081004031.0,337.0,6954.0,http1,1536081004333.0,1536081004368.0,1536081004348.0,1536081004.0,317.0
0,3644.0,1536081064746.0,1536081064409.0,1536081068390.0,1536081064408.0,344.0,3982.0,http1,1536081064724.0,1536081064753.0,1536081064733.0,1536081064.0,325.0
0,3621.0,1536081124278.0,1536081123922.0,1536081127899.0,1536081123919.0,364.0,3980.0,http1,1536081124260.0,1536081124286.0,1536081124266.0,1536081124.0,347.0
0,3750.0,1536081184683.0,1536081184360.0,1536081188433.0,1536081184359.0,330.0,4074.0,http1,1536081184656.0,1536081184690.0,1536081184670.0,1536081184.0,311.0
0,3952.0,1536081244198.0,1536081243873.0,1536081248150.0,1536081243872.0,332.0,4278.0,http1,1536081244175.0,1536081244205.0,1536081244186.0,1536081244.0,314.0
0,3873.0,1536081304880.0,1536081304523.0,1536081308753.0,1536081304522.0,365.0,4231.0,http1,1536081304852.0,1536081304888.0,1536081304868.0,1536081305.0,346.0
0,4217.0,1536081364590.0,1536081364261.0,1536081368807.0,1536081364259.0,337.0,4548.0,http1,1536081364566.0,1536081364598.0,1536081364577.0,1536081364.0,318.0
