,computationTime,networkTime,plt,protocol,timestamp
0,487.0,314.0,805.0,http2,1527414905.0
0,574.0,351.0,927.0,http2,1527414965.0
0,332.0,301.0,638.0,http2,1527415025.0
0,381.0,317.0,701.0,http2,1527415085.0
0,345.0,319.0,669.0,http2,1527415144.0
0,483.0,354.0,842.0,http2,1527415205.0
0,518.0,299.0,821.0,http2,1527415265.0
0,418.0,310.0,732.0,http2,1527415325.0
0,382.0,333.0,719.0,http2,1527415385.0
0,552.0,354.0,909.0,http2,1527415445.0
0,557.0,310.0,870.0,http2,1527415505.0
0,408.0,312.0,724.0,http2,1527415564.0
0,383.0,356.0,742.0,http2,1527415625.0
0,420.0,318.0,741.0,http2,1527415685.0
0,477.0,312.0,793.0,http2,1527415745.0
0,428.0,317.0,749.0,http2,1527415805.0
0,597.0,355.0,955.0,http2,1527415865.0
0,388.0,316.0,707.0,http2,1527415925.0
0,409.0,320.0,736.0,http2,1527415985.0
0,506.0,333.0,842.0,http2,1527416045.0
