,computationTime,networkTime,plt,protocol,timestamp
0,575.0,380.0,960.0,http1,1527560825.0
0,427.0,572.0,1005.0,http1,1527560885.0
0,437.0,328.0,771.0,http1,1527560945.0
0,438.0,441.0,884.0,http1,1527561005.0
0,345.0,356.0,706.0,http1,1527561065.0
0,407.0,335.0,748.0,http1,1527561125.0
0,419.0,357.0,780.0,http1,1527561185.0
0,386.0,384.0,780.0,http1,1527561245.0
0,346.0,332.0,685.0,http1,1527561305.0
0,345.0,370.0,720.0,http1,1527561365.0
0,349.0,375.0,729.0,http1,1527561425.0
0,370.0,355.0,731.0,http1,1527561485.0
0,469.0,328.0,802.0,http1,1527561545.0
0,522.0,366.0,894.0,http1,1527561605.0
0,536.0,340.0,880.0,http1,1527561665.0
0,346.0,338.0,690.0,http1,1527561725.0
0,411.0,539.0,958.0,http1,1527561785.0
0,492.0,390.0,889.0,http1,1527561845.0
0,576.0,354.0,935.0,http1,1527561905.0
0,575.0,352.0,934.0,http1,1527561965.0
0,707.0,355.0,1067.0,http1,1527562025.0
