,computationTime,networkTime,plt,protocol,timestamp
0,412.0,328.0,746.0,http2,1526927045.0
0,387.0,359.0,750.0,http2,1526927105.0
0,421.0,319.0,744.0,http2,1526927165.0
0,495.0,316.0,814.0,http2,1526927225.0
0,435.0,372.0,810.0,http2,1526927285.0
0,451.0,305.0,759.0,http2,1526927345.0
0,395.0,326.0,725.0,http2,1526927405.0
0,489.0,314.0,806.0,http2,1526927465.0
0,283.0,337.0,625.0,http2,1526927524.0
0,352.0,312.0,667.0,http2,1526927585.0
0,290.0,311.0,606.0,http2,1526927644.0
0,405.0,351.0,761.0,http2,1526927705.0
0,367.0,311.0,682.0,http2,1526927764.0
0,400.0,312.0,718.0,http2,1526927825.0
0,526.0,309.0,837.0,http2,1526927885.0
0,283.0,335.0,622.0,http2,1526927944.0
0,378.0,309.0,692.0,http2,1526928005.0
0,447.0,312.0,762.0,http2,1526928064.0
0,501.0,331.0,834.0,http2,1526928125.0
0,405.0,317.0,725.0,http2,1526928185.0
0,318.0,307.0,632.0,http2,1526928245.0
0,417.0,308.0,729.0,http2,1526928305.0
0,294.0,350.0,648.0,http2,1526928364.0
0,323.0,332.0,658.0,http2,1526928425.0
0,314.0,309.0,628.0,http2,1526928484.0
0,364.0,315.0,683.0,http2,1526928545.0
0,423.0,340.0,766.0,http2,1526928604.0
0,435.0,313.0,754.0,http2,1526928665.0
0,361.0,319.0,683.0,http2,1526928725.0
0,304.0,343.0,654.0,http2,1526928785.0
0,428.0,340.0,772.0,http2,1526928845.0
0,340.0,295.0,638.0,http2,1526928904.0
0,336.0,322.0,662.0,http2,1526928965.0
0,432.0,357.0,792.0,http2,1526929025.0
0,322.0,346.0,676.0,http2,1526929085.0
0,349.0,317.0,671.0,http2,1526929145.0
0,433.0,315.0,752.0,http2,1526929205.0
0,602.0,337.0,942.0,http2,1526929265.0
0,314.0,316.0,635.0,http2,1526929325.0
0,423.0,325.0,752.0,http2,1526929385.0
0,393.0,339.0,735.0,http2,1526929445.0
0,385.0,308.0,697.0,http2,1526929505.0
0,661.0,312.0,976.0,http2,1526929565.0
0,532.0,319.0,856.0,http2,1526929625.0
0,370.0,350.0,727.0,http2,1526929684.0
0,335.0,319.0,658.0,http2,1526929745.0
0,347.0,302.0,655.0,http2,1526929804.0
0,382.0,321.0,707.0,http2,1526929865.0
0,567.0,345.0,920.0,http2,1526929925.0
0,309.0,310.0,623.0,http2,1526929984.0
0,438.0,321.0,762.0,http2,1526930045.0
0,347.0,312.0,663.0,http2,1526930105.0
0,331.0,358.0,693.0,http2,1526930165.0
0,329.0,315.0,649.0,http2,1526930225.0
0,328.0,325.0,658.0,http2,1526930285.0
0,343.0,353.0,701.0,http2,1526930345.0
0,327.0,312.0,643.0,http2,1526930405.0
0,602.0,319.0,924.0,http2,1526930465.0
0,502.0,320.0,827.0,http2,1526930525.0
0,298.0,359.0,661.0,http2,1526930585.0
0,381.0,304.0,688.0,http2,1526930645.0
0,290.0,302.0,598.0,http2,1526930704.0
0,273.0,327.0,603.0,http2,1526930765.0
0,328.0,328.0,660.0,http2,1526930825.0
0,417.0,310.0,733.0,http2,1526930885.0
0,473.0,315.0,793.0,http2,1526930945.0
0,486.0,317.0,807.0,http2,1526931005.0
0,474.0,308.0,786.0,http2,1526931065.0
0,334.0,311.0,648.0,http2,1526931124.0
0,282.0,343.0,628.0,http2,1526931185.0
0,305.0,309.0,618.0,http2,1526931244.0
0,504.0,316.0,824.0,http2,1526931305.0
0,450.0,320.0,773.0,http2,1526931365.0
0,339.0,350.0,693.0,http2,1526931425.0
0,490.0,311.0,804.0,http2,1526931485.0
0,479.0,310.0,793.0,http2,1526931545.0
0,325.0,307.0,636.0,http2,1526931605.0
0,343.0,358.0,704.0,http2,1526931665.0
0,284.0,311.0,601.0,http2,1526931725.0
0,510.0,318.0,833.0,http2,1526931785.0
0,405.0,338.0,747.0,http2,1526931844.0
0,385.0,315.0,705.0,http2,1526931905.0
0,443.0,308.0,755.0,http2,1526931965.0
0,377.0,319.0,699.0,http2,1526932025.0
0,283.0,346.0,633.0,http2,1526932085.0
0,280.0,314.0,598.0,http2,1526932145.0
0,429.0,305.0,738.0,http2,1526932205.0
0,334.0,313.0,653.0,http2,1526932264.0
0,487.0,322.0,813.0,http2,1526932325.0
0,403.0,320.0,727.0,http2,1526932385.0
0,343.0,322.0,669.0,http2,1526932445.0
0,607.0,339.0,951.0,http2,1526932505.0
0,277.0,313.0,593.0,http2,1526932564.0
0,319.0,313.0,637.0,http2,1526932625.0
0,286.0,331.0,627.0,http2,1526932684.0
0,457.0,320.0,780.0,http2,1526932745.0
0,410.0,306.0,722.0,http2,1526932805.0
0,374.0,324.0,702.0,http2,1526932865.0
0,629.0,346.0,981.0,http2,1526932925.0
0,467.0,318.0,788.0,http2,1526932985.0
0,320.0,323.0,646.0,http2,1526933045.0
0,430.0,305.0,739.0,http2,1526933105.0
0,291.0,351.0,646.0,http2,1526933164.0
0,364.0,310.0,677.0,http2,1526933225.0
0,276.0,308.0,587.0,http2,1526933284.0
0,382.0,329.0,716.0,http2,1526933345.0
0,541.0,325.0,870.0,http2,1526933405.0
0,418.0,323.0,745.0,http2,1526933465.0
0,313.0,320.0,637.0,http2,1526933525.0
0,282.0,333.0,618.0,http2,1526933584.0
0,527.0,316.0,846.0,http2,1526933645.0
0,516.0,314.0,836.0,http2,1526933705.0
0,324.0,311.0,640.0,http2,1526933765.0
0,611.0,324.0,939.0,http2,1526933825.0
0,431.0,322.0,756.0,http2,1526933885.0
0,528.0,386.0,935.0,http2,1526933947.0
0,323.0,326.0,654.0,http2,1526934005.0
0,298.0,327.0,628.0,http2,1526934065.0
0,307.0,306.0,618.0,http2,1526934125.0
0,303.0,314.0,622.0,http2,1526934185.0
0,510.0,350.0,864.0,http2,1526934245.0
0,561.0,318.0,882.0,http2,1526934305.0
0,410.0,342.0,758.0,http2,1526934365.0
0,370.0,345.0,719.0,http2,1526934425.0
0,295.0,306.0,605.0,http2,1526934484.0
0,275.0,320.0,599.0,http2,1526934545.0
0,280.0,321.0,606.0,http2,1526934604.0
0,440.0,347.0,792.0,http2,1526934665.0
0,418.0,305.0,726.0,http2,1526934724.0
0,326.0,323.0,654.0,http2,1526934785.0
0,554.0,343.0,900.0,http2,1526934845.0
0,290.0,318.0,613.0,http2,1526934904.0
0,569.0,330.0,906.0,http2,1526934965.0
0,398.0,318.0,723.0,http2,1526935025.0
0,327.0,347.0,678.0,http2,1526935085.0
0,626.0,314.0,943.0,http2,1526935145.0
0,509.0,321.0,833.0,http2,1526935205.0
0,279.0,338.0,621.0,http2,1526935265.0
0,438.0,328.0,772.0,http2,1526935325.0
0,312.0,316.0,631.0,http2,1526935384.0
0,384.0,319.0,707.0,http2,1526935445.0
0,362.0,353.0,720.0,http2,1526935505.0
0,461.0,321.0,785.0,http2,1526935565.0
