,loadingTime,protocol,timestamp
0,1383.5315704345703,http2_multi,1532421552.5085433
0,1444.1027641296387,http2_multi,1532421612.6348696
0,1398.1528282165527,http2_multi,1532421672.6821976
0,1449.4388103485107,http2_multi,1532421732.7723267
0,1443.5315132141113,http2_multi,1532421792.8948524
0,1409.053087234497,http2_multi,1532421852.9811845
0,1440.7367706298828,http2_multi,1532421913.1033561
0,1393.0323123931885,http2_multi,1532421973.138309
0,1434.1962337493896,http2_multi,1532422033.2696912
0,1425.520420074463,http2_multi,1532422093.296933
0,1436.3739490509033,http2_multi,1532422152.3481746
0,1418.6508655548096,http2_multi,1532422212.3520062
0,1466.057300567627,http2_multi,1532422272.4718113
0,1399.9512195587158,http2_multi,1532422332.5229046
0,1398.5710144042969,http2_multi,1532422392.5456662
0,1456.5606117248535,http2_multi,1532422452.6106775
0,1399.5442390441895,http2_multi,1532422512.619336
0,1402.904987335205,http2_multi,1532422572.7622678
0,1391.3767337799072,http2_multi,1532422632.78087
0,1410.9416007995605,http2_multi,1532422692.861744
0,1377.1071434020996,http2_multi,1532422752.915543
0,1348.9634990692139,http2_multi,1532422812.9255962
0,1434.126853942871,http2_multi,1532422873.0130637
0,1389.7583484649658,http2_multi,1532422933.0880919
0,1373.1975555419922,http2_multi,1532422993.1057293
0,1363.9283180236816,http2_multi,1532423053.1280997
0,1420.4967021942139,http2_multi,1532423113.161163
0,1436.5360736846924,http2_multi,1532423173.200124
0,1429.9473762512207,http2_multi,1532423233.2739491
0,1360.4822158813477,http2_multi,1532423293.3051562
0,1405.1125049591064,http2_multi,1532423352.4354873
0,1388.6473178863525,http2_multi,1532423412.6720266
