,computationTime,networkTime,plt,protocol,timestamp
0,458.0,367.0,832.0,http1,1527497045.0
0,579.0,554.0,1139.0,http1,1527497105.0
0,571.0,326.0,904.0,http1,1527497165.0
0,482.0,313.0,800.0,http1,1527497225.0
0,514.0,320.0,839.0,http1,1527497285.0
0,574.0,321.0,899.0,http1,1527497345.0
0,573.0,316.0,896.0,http1,1527497405.0
0,520.0,317.0,845.0,http1,1527497465.0
0,654.0,319.0,977.0,http1,1527497525.0
0,501.0,331.0,837.0,http1,1527497585.0
0,647.0,312.0,963.0,http1,1527497646.0
0,502.0,317.0,824.0,http1,1527497705.0
0,796.0,322.0,1122.0,http1,1527497765.0
0,496.0,343.0,844.0,http1,1527497825.0
0,593.0,575.0,1173.0,http1,1527497885.0
0,376.0,313.0,694.0,http1,1527497945.0
0,366.0,310.0,684.0,http1,1527498004.0
0,599.0,356.0,960.0,http1,1527498065.0
0,484.0,319.0,808.0,http1,1527498125.0
0,642.0,313.0,962.0,http1,1527498185.0
0,580.0,326.0,911.0,http1,1527498245.0
0,378.0,369.0,752.0,http1,1527498305.0
0,393.0,317.0,715.0,http1,1527498365.0
0,480.0,301.0,789.0,http1,1527498425.0
0,722.0,306.0,1033.0,http1,1527498485.0
0,745.0,375.0,1125.0,http1,1527498545.0
0,456.0,316.0,778.0,http1,1527498605.0
0,517.0,312.0,833.0,http1,1527498665.0
0,493.0,329.0,826.0,http1,1527498725.0
0,403.0,325.0,736.0,http1,1527498785.0
0,486.0,307.0,798.0,http1,1527498845.0
0,633.0,321.0,960.0,http1,1527498905.0
0,602.0,354.0,962.0,http1,1527498965.0
