,computationTime,networkTime,plt,protocol,timestamp
0,399.0,399.0,801.0,http2,1527562145.0
0,401.0,369.0,772.0,http2,1527562205.0
0,407.0,370.0,780.0,http2,1527562265.0
0,622.0,357.0,981.0,http2,1527562325.0
0,497.0,309.0,814.0,http2,1527562385.0
0,364.0,395.0,763.0,http2,1527562445.0
0,398.0,457.0,857.0,http2,1527562505.0
0,403.0,407.0,813.0,http2,1527562564.0
0,569.0,372.0,944.0,http2,1527562625.0
0,648.0,459.0,1112.0,http2,1527562685.0
0,837.0,373.0,1213.0,http2,1527562745.0
0,721.0,374.0,1099.0,http2,1527562805.0
0,626.0,401.0,1030.0,http2,1527562865.0
0,384.0,454.0,840.0,http2,1527562925.0
0,385.0,465.0,852.0,http2,1527562985.0
0,532.0,406.0,940.0,http2,1527563045.0
0,384.0,426.0,812.0,http2,1527563104.0
0,385.0,422.0,811.0,http2,1527563165.0
0,376.0,382.0,760.0,http2,1527563225.0
0,405.0,460.0,867.0,http2,1527563285.0
0,633.0,478.0,1114.0,http2,1527563345.0
0,763.0,332.0,1097.0,http2,1527563405.0
0,590.0,341.0,933.0,http2,1527563465.0
0,388.0,325.0,715.0,http2,1527563525.0
0,451.0,326.0,780.0,http2,1527563585.0
0,428.0,341.0,773.0,http2,1527563644.0
0,431.0,365.0,801.0,http2,1527563705.0
0,403.0,344.0,749.0,http2,1527563764.0
0,503.0,333.0,838.0,http2,1527563825.0
0,445.0,372.0,822.0,http2,1527563885.0
0,394.0,353.0,753.0,http2,1527563945.0
0,471.0,361.0,836.0,http2,1527564005.0
0,428.0,347.0,778.0,http2,1527564064.0
0,535.0,320.0,858.0,http2,1527564125.0
0,583.0,323.0,909.0,http2,1527564185.0
0,376.0,334.0,712.0,http2,1527564244.0
0,432.0,391.0,825.0,http2,1527564305.0
0,620.0,343.0,965.0,http2,1527564365.0
0,404.0,353.0,759.0,http2,1527564425.0
0,436.0,390.0,828.0,http2,1527564485.0
0,379.0,308.0,691.0,http2,1527564544.0
0,502.0,329.0,836.0,http2,1527564605.0
0,557.0,352.0,912.0,http2,1527564665.0
0,396.0,353.0,752.0,http2,1527564725.0
0,382.0,332.0,717.0,http2,1527564785.0
0,414.0,394.0,811.0,http2,1527564845.0
0,627.0,382.0,1011.0,http2,1527564905.0
0,629.0,326.0,958.0,http2,1527564965.0
0,369.0,321.0,696.0,http2,1527565024.0
